STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW
2|11838|4055RUPLUS|4000151823|2016-02-18|2016-02-18|2016-02-18|3019557928000010|504|Z1AA|Z2|ISS|3019557928000010|3657056621000010|4000151823|UT13|504|4055RUPLUS|UT13|A|0|0
2|11970|4055RUPLUS|4000152607|2016-02-19|2016-02-19|2016-02-19|3019527063000030|570|Z1AA|Z2|ISS|3019527063000030|3657018856000010|4000152607|USQ4|570|4055RUPLUS|USQ4|A|0|0
2|11986|4055RUPLUS|4000152649|2016-02-18|2016-02-17|2016-02-18|3019528141000020|570|Z1AA|Z2|ISS|3019528141000020|3657051559000010|4000152649|USZQ|570|4055RUPLUS|USZQ|A|0|0
2|12047|4055RUPLUS|4000153256|2016-02-18|2016-02-18|2016-02-18|3019557066000010|570|Z1AA|Z2|ISS|3019557066000010|3657056452000010|4000153256|UT45|570|4055RUPLUS|UT45|A|0|0
2|56942|4055RUPLUSPS|4000154326|2016-02-17|2016-02-17|2016-02-17|3019528026000040|570|Z1AA|Z1|CPU|3019528026000040|3657005786000010|4000154326|US8R|570|4055RUPLUSPS|US8R|A|0|0
2|12226|4055RUPLUS|4000154326|2016-02-19|2016-02-19|2016-02-19|3019527861000760|570|Z1AA|Z1|CPU|3019527861000760|3657005900000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0|0
2|12229|4055RUPLUS|4000154326|2016-02-22|2016-02-22|2016-02-22|3019569641000650|570|Z1AA|Z1|CPU|3019569641000650|3657059288000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0|0
2|12230|4055RUPLUS|4000154326|2016-02-23|2016-02-23|2016-02-23|3019569641000660|570|Z1AA|Z1|CPU|3019569641000660|3657059314000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0|0
2|12231|4055RUPLUS|4000154326|2016-02-24|2016-02-24|2016-02-24|3019569641000570|570|Z1AA|Z1|CPU|3019569641000570|3657059337000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0|0
2|12234|4055RUPLUS|4000154326|2016-02-27|2016-02-27|2016-02-27|3019569641000770|570|Z1AA|Z1|CPU|3019569641000770|3657059448000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0|0
2|12238|4055RUPLUS|4000154327|2016-02-20|2016-02-20|2016-02-20|3019527916000170|570|Z1AA|Z1|CPU|3019527916000170|3657005838000010|4000154327|UST1|570|4055RUPLUS|UST1|A|0|0
2|12240|4055RUPLUS|4000154327|2016-02-22|2016-02-22|2016-02-22|3019569709000190|570|Z1AA|Z1|CPU|3019569709000190|3657059329000010|4000154327|UST1|570|4055RUPLUS|UST1|A|0|0
2|12244|4055RUPLUS|4000154327|2016-02-26|2016-02-26|2016-02-26|3019569709000130|570|Z1AA|Z1|CPU|3019569709000130|3657059416000010|4000154327|UST1|570|4055RUPLUS|UST1|A|0|0
2|1239|4055RUPLUS|4000001524|2016-02-22|2016-02-22|2016-02-22|3019569068000290|570|Z1AA|Z1|CPU|3019569068000290|3657059000000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1243|4055RUPLUS|4000001524|2016-02-26|2016-02-26|2016-02-26|3019569068000220|570|Z1AA|Z1|CPU|3019569068000220|3657059129000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1243|4055RUPLUS|4000001524|2016-02-26|2016-02-26|2016-02-26|3019569068000390|570|Z1AA|Z1|CPU|3019569068000390|3657059151000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|13587|4055RUPLUS|4000162962|2016-02-17|2016-02-17|2016-02-17|3019527277000160|570|Z1AA|Z2|ISS|3019527277000160|3657041833000010|4000162962|USA4|570|4055RUPLUS|USA4|A|0|0
2|13854|4055RUPLUS|4000164216|2016-02-18|2016-02-17|2016-02-18|3019565881000010|200|Z1AA|Z2|ISS|3019565881000010|3657063359000010|4000164216|US2N|200|4055RUPLUS|US2N|A|0|0
2|13882|4055RUPLUS|4000164404|2016-02-18|2016-02-17|2016-02-18|3019394355000009|570|Z1AA|Z2|ISS|3019394355000009|3656854074000010|4000164404|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|13883|4055RUPLUS|4000164404|2016-02-20|2016-02-19|2016-02-20|3019509123000002|570|Z1AA|Z2|ISS|3019509123000002|3657016971000010|4000164404|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|13886|4055RUPLUS|4000164404|2016-02-27|2016-02-26|2016-02-27|3019509123000003|570|Z1AA|Z2|ISS|3019509123000003|3657016972000010|4000164404|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|14069|4055RUPLUS|4000165746|2016-02-19|2016-02-19|2016-02-19|3019355124000200|570|Z1AA|Z2|ISS|3019355124000200|3657018416000010|4000165746|UT73|570|4055RUPLUS|UT73|A|0|0
2|14427|4055RUPLUS|4000167554|2016-02-18|2016-02-18|2016-02-18|3019566064000005|570|Z1AA|Z2|ISS|3019566064000005|3657057246000010|4000167554|USNT|570|4055RUPLUS|USNT|A|0|0
2|14484|4055RUPLUS|4000167727|2016-02-19|2016-02-19|2016-02-19|3019528205000090|570|Z1AA|Z1|CPU|3019528205000090|3657005978000010|4000167727|US8X|570|4055RUPLUS|US8X|A|0|0
2|14486|4055RUPLUS|4000167727|2016-02-24|2016-02-24|2016-02-24|3019569980000040|570|Z1AA|Z1|CPU|3019569980000040|3657059572000010|4000167727|US8X|570|4055RUPLUS|US8X|A|0|0
2|14735|4055RUPLUS|4000169778|2016-02-19|2016-02-19|2016-02-19|3019534049000010|570|Z1AA|Z2|ISS|3019534049000010|3657063615000010|4000169778|USRE|570|4055RUPLUS|USRE|A|0|0
2|223|4055RUNEW|4000156881|2016-02-22|2016-02-21|2016-02-22|3019394961000010|400|Z1AA|Z1|CPU|3019394961000010|3656883874000010|4000156881|USEZ|400|4055RUNEW|USEZ|A|0|0
2|12567|4055RUPLUS|4000157156|2016-02-19|2016-02-19|2016-02-19|3019528338000050|570|Z1AA|Z2|ISS|3019528338000050|3657031693000010|4000157156|USXP|570|4055RUPLUS|USXP|A|0|0
2|12577|4055RUPLUS|4000157166|2016-02-19|2016-02-19|2016-02-19|3019527435000070|570|Z1AA|Z2|ISS|3019527435000070|3657063807000010|4000157166|USIH|570|4055RUPLUS|USIH|A|0|0
2|12796|4055RUPLUS|4000158923|2016-02-19|2016-02-19|2016-02-19|3019527346000030|570|Z1AA|Z2|ISS|3019527346000030|3657051480000010|4000158923|UT1F|570|4055RUPLUS|UT1F|A|0|0
2|53429|4055RUPLUS|6101004709|2016-02-18|2016-02-18|2016-02-18|3019528106000210|570|Z1AA|Z2|ISS|3019528106000210|3657052014000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|53430|4055RUPLUS|6101004709|2016-02-19|2016-02-19|2016-02-19|3019528106000470|570|Z1AA|Z2|ISS|3019528106000470|3657052027000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|53458|4055RUPLUS|6101006011|2016-02-18|2016-02-18|2016-02-18|3019526248000030|570|Z1AA|Z1|CPU|3019526248000030|3657001504000010|6101006011|USMH|570|4055RUPLUS|USMH|A|0|0
2|53511|4055RUPLUS|6101007270|2016-02-17|2016-02-17|2016-02-17|3018766335000830|570|Z1AA|Z2|ISS|3018766335000830|3656868772000010|6101007270|USE2|570|4055RUPLUS|USE2|A|0|0
2|12808|4055RUPLUS|4000158949|2016-02-17|2016-02-17|2016-02-17|3019481065000010|540|Z1AA|Z2|ISS|3019481065000010|3657041009000010|4000158949|US2U|540|4055RUPLUS|US2U|A|0|0
2|12899|4055RUPLUS|4000160131|2016-02-17|2016-02-17|2016-02-17|3019556571000010|570|Z1AA|Z2|ISS|3019556571000010|3657052469000010|4000160131|UT1K|570|4055RUPLUS|UT1K|A|0|0
2|5506|4055RUPLUS|4000090683|2016-02-18|2016-02-18|2016-02-18|3019526581000130|570|Z1AA|Z1|CPU|3019526581000130|3657001584000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0
2|5506|4055RUPLUS|4000090683|2016-02-18|2016-02-18|2016-02-18|3019526581000690|570|Z1AA|Z1|CPU|3019526581000690|3657001594000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0
0|0|4055RUPLUS|4000090683|2016-02-20|2016-02-20|2016-02-20|3019526581000620|570|Z1AA|Z1|CPU|3019526581000620|3657001607000010|4000090683|USZX|570|4055RUPLUS||A|0|0
0|0|4055RUPLUS|4000090683|2016-02-20|2016-02-20|2016-02-20|3019526581000700|570|Z1AA|Z1|CPU|3019526581000700|3657001610000010|4000090683|USZX|570|4055RUPLUS||A|0|0
2|5509|4055RUPLUS|4000090683|2016-02-22|2016-02-22|2016-02-22|3019568113000370|570|Z1AA|Z1|CPU|3019568113000370|3657054221000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0
2|5510|4055RUPLUS|4000090683|2016-02-23|2016-02-23|2016-02-23|3019568113000670|570|Z1AA|Z1|CPU|3019568113000670|3657054241000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0|0
0|0|4055RUPLUS|4000090683|2016-02-27|2016-02-27|2016-02-27|3019568113000640|570|Z1AA|Z1|CPU|3019568113000640|3657054283000010|4000090683|USZX|570|4055RUPLUS||A|0|0
2|5540|4055RUPLUS|4000090907|2016-02-17|2016-02-17|2016-02-17|3019527404000020|570|Z1AA|Z2|ISS|3019527404000020|3657041389000010|4000090907|USNY|570|4055RUPLUS|USNY|A|0|0
2|7280|4055RUPLUS|4000109892|2016-02-17|2016-02-17|2016-02-17|3019527770000080|570|Z1AA|Z2|ISS|3019527770000080|3657047238000010|4000109892|UT2J|570|4055RUPLUS|UT2J|A|0|0
2|7438|4055RUPLUS|4000111010|2016-02-17|2016-02-17|2016-02-17|3019557222000010|570|Z1AA|Z2|ISS|3019557222000010|3657050772000010|4000111010|USIE|570|4055RUPLUS|USIE|A|0|0
2|7520|4055RUPLUS|4000112002|2016-02-17|2016-02-17|2016-02-17|3019531935000002|570|Z1AA|Z2|ISS|3019531935000002|3657046777000010|4000112002|USXK|570|4055RUPLUS|USXK|A|0|0
2|7622|4055RUPLUS|4000112833|2016-02-17|2016-02-17|2016-02-17|3019540768000010|570|Z1AA|Z2|ISS|3019540768000010|3657046889000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0|0
2|6315|4055RUPLUS|4000098001|2016-02-18|2016-02-18|2016-02-18|3019528364000140|570|Z1AA|Z2|ISS|3019528364000140|3657029798000010|4000098001|USA3|570|4055RUPLUS|USA3|A|0|0
2|960|4055RUPLUS|3000144677|2016-02-18|2016-02-18|2016-02-18|3019516027000010|450|Z1AA|Z2|ISS|3019516027000010|3657052271000010|3000144677|USMR|450|4055RUPLUS|USMR|A|0|0
0|0|4055RUPLUS|3000151129|2016-02-17|2016-02-17|2016-02-17|3019558020000010|570|Z1AA|Z2|ISS|3019558020000010|3657047166000010|3000151129|USQG|570|4055RUPLUS||A|0|0
2|1166|4055RUPLUS|4000000055|2016-02-19|2016-02-18|2016-02-19|3019555490000010|570|Z1AA|Z2|ISS|3019555490000010|3657057035000010|4000000055|UT33|570|4055RUPLUS|UT33|A|0|0
2|1207|4055RUPLUS|4000000969|2016-02-18|2016-02-18|2016-02-18|3019565342000010|570|Z1AA|Z1|CPU|3019565342000010|3657052176000010|4000000969|USK5|570|4055RUPLUS|USK5|A|0|0
2|1236|4055RUPLUS|4000001524|2016-02-19|2016-02-19|2016-02-19|3019527456000380|570|Z1AA|Z1|CPU|3019527456000380|3657005474000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1237|4055RUPLUS|4000001524|2016-02-20|2016-02-20|2016-02-20|3019527456000400|570|Z1AA|Z1|CPU|3019527456000400|3657005490000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1237|4055RUPLUS|4000001524|2016-02-20|2016-02-20|2016-02-20|3019527456000420|570|Z1AA|Z1|CPU|3019527456000420|3657005497000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1240|4055RUPLUS|4000001524|2016-02-23|2016-02-23|2016-02-23|3019569068000310|570|Z1AA|Z1|CPU|3019569068000310|3657059049000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1243|4055RUPLUS|4000001524|2016-02-26|2016-02-26|2016-02-26|3019569068000370|570|Z1AA|Z1|CPU|3019569068000370|3657059136000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1244|4055RUPLUS|4000001524|2016-02-27|2016-02-27|2016-02-27|3019569068000400|570|Z1AA|Z1|CPU|3019569068000400|3657059169000010|4000001524|USE1|570|4055RUPLUS|USE1|A|0|0
2|1252|4055RUPLUS|4000001888|2016-02-18|2016-02-18|2016-02-18|3019200578000010|570|Z1AA|Z2|ISS|3019200578000010|3657051371000010|4000001888|USQ8|570|4055RUPLUS|USQ8|A|0|0
2|2243|4055RUPLUS|4000048676|2016-02-18|2016-02-18|2016-02-18|3019527119000140|570|Z1AA|Z2|ISS|3019527119000140|3657031702000010|4000048676|USYX|570|4055RUPLUS|USYX|A|0|0
2|2244|4055RUPLUS|4000048676|2016-02-19|2016-02-19|2016-02-19|3019527119000170|570|Z1AA|Z2|ISS|3019527119000170|3657031705000010|4000048676|USYX|570|4055RUPLUS|USYX|A|0|0
2|2277|4055RUPLUS|4000049361|2016-02-18|2016-02-18|2016-02-18|3019549891000010|570|Z1AA|Z1|CPU|3019549891000010|3657031808000010|4000049361|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|2372|4055RUPLUS|4000050875|2016-02-19|2016-02-19|2016-02-19|3019563862000010|540|Z1AA|Z1|CPU|3019563862000010|3657050719000010|4000050875|USFD|540|4055RUPLUS|USFD|A|0|0
2|1328|4055RUPLUS|4000002657|2016-02-17|2016-02-17|2016-02-17|3019526358000080|570|Z1AA|Z2|ISS|3019526358000080|3657046784000010|4000002657|USA7|570|4055RUPLUS|USA7|A|0|0
2|1349|4055RUPLUS|4000002913|2016-02-19|2016-02-19|2016-02-19|3019550307000009|570|Z1AA|Z2|ISS|3019550307000009|3657063474000010|4000002913|USJS|570|4055RUPLUS|USJS|A|0|0
2|1352|4055RUPLUS|4000002913|2016-02-22|2016-02-22|2016-02-22|3019550307000011|570|Z1AA|Z2|ISS|3019550307000011|3657063476000010|4000002913|USJS|570|4055RUPLUS|USJS|A|0|0
2|1442|4055RUPLUS|4000011185|2016-02-19|2016-02-18|2016-02-19|3019527138000190|570|Z1AA|Z1|CPU|3019527138000190|3657005274000010|4000011185|UT74|570|4055RUPLUS|UT74|A|0|0
2|1445|4055RUPLUS|4000011185|2016-02-24|2016-02-23|2016-02-24|3019568809000110|570|Z1AA|Z1|CPU|3019568809000110|3657058865000010|4000011185|UT74|570|4055RUPLUS|UT74|A|0|0
2|1485|4055RUPLUS|4000013758|2016-02-19|2016-02-19|2016-02-19|3019527362000060|562|Z1AA|Z2|ISS|3019527362000060|3657062780000010|4000013758|USYH|562|4055RUPLUS|USYH|A|0|0
2|56369|4055RUPLUSPS|4000021884|2016-02-17|2016-02-17|2016-02-17|3019514664000001|240|Z1AA|Z2|ISS|3019514664000001|3657010491000010|4000021884|US8R|240|4055RUPLUSPS|US8R|A|0|0
2|1642|4055RUPLUS|4000022631|2016-02-17|2016-02-17|2016-02-17|3019527607000030|608|Z1AA|Z2|ISS|3019527607000030|3657053203000010|4000022631|UT43|608|4055RUPLUS|UT43|A|0|0
0|0|4055RUPLUS|4000031355|2016-02-18|2016-02-18|2016-02-18|3019566271000010|570|Z1AA|Z2|ISS|3019566271000010|3657061806000010|4000031355|UT3E|570|4055RUPLUS||A|0|0
2|1894|4055RUPLUS|4000034515|2016-02-17|2016-02-17|2016-02-17|3019485404000220|570|Z1AA|Z2|ISS|3019485404000220|3657017167000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0
2|1894|4055RUPLUS|4000034515|2016-02-17|2016-02-17|2016-02-17|3019485404000230|570|Z1AA|Z2|ISS|3019485404000230|3657017168000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0
2|1896|4055RUPLUS|4000034515|2016-02-19|2016-02-19|2016-02-19|3019485404000300|570|Z1AA|Z2|ISS|3019485404000300|3657017178000010|4000034515|UT29|570|4055RUPLUS|UT29|A|0|0
2|2040|4055RUPLUS|4000040275|2016-02-19|2016-02-19|2016-02-19|3019557703000010|570|Z1AA|Z1|CPU|3019557703000010|3657042890000010|4000040275|USE1|570|4055RUPLUS|USE1|A|0|0
2|51771|4055RUPLUS|6100635922|2016-02-19|2016-02-18|2016-02-19|3019526166000270|570|Z1AA|Z1|CPU|3019526166000270|3657001371000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51772|4055RUPLUS|6100635922|2016-02-20|2016-02-19|2016-02-20|3019526166000480|570|Z1AA|Z1|CPU|3019526166000480|3657001378000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51774|4055RUPLUS|6100635922|2016-02-23|2016-02-22|2016-02-23|3019567780000530|570|Z1AA|Z1|CPU|3019567780000530|3657054216000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51776|4055RUPLUS|6100635922|2016-02-25|2016-02-24|2016-02-25|3019567780000260|570|Z1AA|Z1|CPU|3019567780000260|3657054226000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|51776|4055RUPLUS|6100635922|2016-02-25|2016-02-24|2016-02-25|3019567780000550|570|Z1AA|Z1|CPU|3019567780000550|3657054232000010|6100635922|UT44|570|4055RUPLUS|UT44|A|0|0
2|53352|4055RUPLUS|6101003498|2016-02-18|2016-02-18|2016-02-18|3019532965000004|570|Z1AA|Z2|ISS|3019532965000004|3657018532000010|6101003498|USQ8|570|4055RUPLUS|USQ8|A|0|0
2|53421|4055RUPLUS|6101004692|2016-02-18|2016-02-18|2016-02-18|3019483592000930|570|Z1AA|Z2|ISS|3019483592000930|3657051737000010|6101004692|UT74|570|4055RUPLUS|UT74|A|0|0
2|53430|4055RUPLUS|6101004709|2016-02-19|2016-02-19|2016-02-19|3019528106000300|570|Z1AA|Z2|ISS|3019528106000300|3657052026000010|6101004709|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|3239|4055RUPLUS|4000065150|2016-02-17|2016-02-17|2016-02-17|3019533423000010|570|Z1AA|Z2|ISS|3019533423000010|3657051933000010|4000065150|UT35|570|4055RUPLUS|UT35|A|0|0
2|4385|4055RUPLUS|4000081632|2016-02-18|2016-02-18|2016-02-18|3019522322000010|570|Z1AA|Z1|CPU|3019522322000010|3656997526000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0|0
2|4387|4055RUPLUS|4000081632|2016-02-20|2016-02-20|2016-02-20|3019522352000010|570|Z1AA|Z1|CPU|3019522352000010|3656997529000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0|0
2|4392|4055RUPLUS|4000081632|2016-02-26|2016-02-26|2016-02-26|3019564139000010|570|Z1AA|Z1|CPU|3019564139000010|3657050717000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0|0
2|4388|4055RUPLUS|4000081632|2016-02-22|2016-02-22|2016-02-22|3019564103000010|570|Z1AA|Z1|CPU|3019564103000010|3657050718000010|4000081632|UT35|570|4055RUPLUS|UT35|A|0|0
2|4406|4055RUPLUS|4000081749|2016-02-17|2016-02-17|2016-02-17|3019557538000010|570|Z1AA|Z2|ISS|3019557538000010|3657047232000010|4000081749|USMX|570|4055RUPLUS|USMX|A|0|0
2|4446|4055RUPLUS|4000082199|2016-02-19|2016-02-19|2016-02-19|3019526774000050|570|Z1AA|Z2|ISS|3019526774000050|3657062987000010|4000082199|UT40|570|4055RUPLUS|UT40|A|0|0
2|4522|4055RUPLUS|4000082975|2016-02-19|2016-02-19|2016-02-19|3019557750000001|570|Z1AA|Z2|ISS|3019557750000001|3657063252000010|4000082975|USB5|570|4055RUPLUS|USB5|A|0|0
2|76|4055RUCUST|6100101712|2016-02-17|2016-02-17|2016-02-17|3019527546000170|570|Z1AA|Z1|CPU|3019527546000170|3657005459000010|6100101712|USIV|570|4055RUCUST|USIV|A|0|0
2|76|4055RUCUST|6100101712|2016-02-17|2016-02-17|2016-02-17|3019527546000200|570|Z1AA|Z1|CPU|3019527546000200|3657005477000010|6100101712|USIV|570|4055RUCUST|USIV|A|0|0
2|77|4055RUCUST|6100101712|2016-02-18|2016-02-18|2016-02-18|3019527546000080|570|Z1AA|Z1|CPU|3019527546000080|3657005491000010|6100101712|USIV|570|4055RUCUST|USIV|A|0|0
2|77|4055RUCUST|6100101712|2016-02-18|2016-02-18|2016-02-18|3019527546000100|570|Z1AA|Z1|CPU|3019527546000100|3657005498000010|6100101712|USIV|570|4055RUCUST|USIV|A|0|0
0|0|4055RUPLUS|6100135213|2016-02-17|2016-02-16|2016-02-17|3019549802000010|480|Z1AA|Z2|ISS|3019549802000010|3657052091000010|6100135213|UT3L|480|4055RUPLUS||A|0|0
2|45868|4055RUPLUS|6100135213|2016-02-18|2016-02-18|2016-02-18|3019549804000010|480|Z1AA|Z2|ISS|3019549804000010|3657056604000010|6100135213|USXK|480|4055RUPLUS|USXK|A|0|0
2|46014|4055RUPLUS|6100144098|2016-02-17|2016-02-17|2016-02-17|3019527166000020|570|Z1AA|Z2|ISS|3019527166000020|3657039785000010|6100144098|USA9|570|4055RUPLUS|USA9|A|0|0
2|46017|4055RUPLUS|6100144098|2016-02-20|2016-02-20|2016-02-20|3019527166000080|570|Z1AA|Z2|ISS|3019527166000080|3657060543000010|6100144098|USA9|570|4055RUPLUS|USA9|A|0|0
2|285|4055RUNEW|6100146577|2016-02-19|2016-02-18|2016-02-19|3019528235000035|570|Z1AA|Z2|ISS|3019528235000035|3657044676000010|6100146577|UT23|570|4055RUNEW|UT23|A|0|0
2|46095|4055RUPLUS|6100146577|2016-02-17|2016-02-17|2016-02-17|3019528235000020|570|Z1AA|Z2|ISS|3019528235000020|3657044693000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|46096|4055RUPLUS|6100146577|2016-02-18|2016-02-18|2016-02-18|3019528235000025|570|Z1AA|Z2|ISS|3019528235000025|3657056787000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|46096|4055RUPLUS|6100146577|2016-02-18|2016-02-18|2016-02-18|3019528235000026|570|Z1AA|Z2|ISS|3019528235000026|3657056800000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|46096|4055RUPLUS|6100146577|2016-02-18|2016-02-18|2016-02-18|3019528235000030|570|Z1AA|Z2|ISS|3019528235000030|3657061000000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|52180|4055RUPLUS|6100701360|2016-02-17|2016-02-17|2016-02-17|3019526194000090|570|Z1AA|Z2|ISS|3019526194000090|3657047279000010|6100701360|UT2O|570|4055RUPLUS|UT2O|A|0|0
2|53140|4055RUPLUS|6100793074|2016-02-19|2016-02-19|2016-02-19|3019527559002280|570|Z1AA|Z2|ISS|3019527559002280|3657019158000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
2|53142|4055RUPLUS|6100793074|2016-02-21|2016-02-21|2016-02-21|3019527559002310|570|Z1AA|Z2|ISS|3019527559002310|3657019161000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
2|53142|4055RUPLUS|6100793074|2016-02-21|2016-02-21|2016-02-21|3019527559002390|570|Z1AA|Z2|ISS|3019527559002390|3657019166000010|6100793074|USWT|570|4055RUPLUS|USWT|A|0|0
2|53173|4055RUPLUS|6100795660|2016-02-17|2016-02-17|2016-02-17|3019540942000010|570|Z1AA|Z2|ISS|3019540942000010|3657046619000010|6100795660|USK5|570|4055RUPLUS|USK5|A|0|0
2|53241|4055RUPLUS|6101000981|2016-02-19|2016-02-19|2016-02-19|3019526238000100|570|Z1AA|Z1|CPU|3019526238000100|3657040287000010|6101000981|USQ4|570|4055RUPLUS|USQ4|A|0|0
2|53263|4055RUPLUS|6101001631|2016-02-25|2016-02-25|2016-02-25|3019575636000010|570|Z1AA|Z1|CPU|3019575636000010|3657064484000010|6101001631|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|53264|4055RUPLUS|6101001631|2016-03-01|2016-03-01|2016-03-01|3019575646000010|570|Z1AA|Z1|CPU|3019575646000010|3657064487000010|6101001631|US8Y|570|4055RUPLUS|US8Y|A|0|0
0|0|4055RUPLUS|6101002621|2016-02-17|2016-02-17|2016-02-17|3019527261000020|570|Z1AA|Z2|ISS|3019527261000020|3657036074000010|6101002621|USHE|570|4055RUPLUS||A|0|0
2|52185|4055RUPLUS|6100701360|2016-02-22|2016-02-22|2016-02-22|3019526194000040|570|Z1AA|Z2|ISS|3019526194000040|3657051995000010|6100701360|UT2O|570|4055RUPLUS|UT2O|A|0|0
2|52184|4055RUPLUS|6100701360|2016-02-19|2016-02-19|2016-02-19|3019526194000170|570|Z1AA|Z2|ISS|3019526194000170|3657051996000010|6100701360|UT2O|570|4055RUPLUS|UT2O|A|0|0
2|52240|4055RUPLUS|6100703590|2016-02-17|2016-02-17|2016-02-17|3019526741000100|570|Z1AA|Z2|ISS|3019526741000100|3657019539000010|6100703590|USPF|570|4055RUPLUS|USPF|A|0|0
2|17093|4055RUPLUS|4000183946|2016-02-18|2016-02-18|2016-02-18|3019527375000040|562|Z1AA|Z2|ISS|3019527375000040|3657029838000010|4000183946|USMR|562|4055RUPLUS|USMR|A|0|0
2|17571|4055RUPLUS|4000187812|2016-02-18|2016-02-18|2016-02-18|3019527457000120|570|Z1AA|Z1|CPU|3019527457000120|3657005337000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17606|4055RUPLUS|4000188052|2016-02-17|2016-02-17|2016-02-17|3019550289000010|570|Z1AA|Z2|ISS|3019550289000010|3657063398000010|4000188052|UT2J|570|4055RUPLUS|UT2J|A|0|0
2|17781|4055RUPLUS|4000189709|2016-02-17|2016-02-17|2016-02-17|3019531969000010|570|Z1AA|Z2|ISS|3019531969000010|3657041506000010|4000189709|USYH|570|4055RUPLUS|USYH|A|0|0
2|17804|4055RUPLUS|4000189742|2016-02-18|2016-02-18|2016-02-18|3019527667000190|570|Z1AA|Z2|ISS|3019527667000190|3657062558000010|4000189742|USYX|570|4055RUPLUS|USYX|A|0|0
2|17910|4055RUPLUS|4000190548|2016-02-17|2016-02-17|2016-02-17|3019532847000002|570|Z1AA|Z2|ISS|3019532847000002|3657046656000010|4000190548|USG8|570|4055RUPLUS|USG8|A|0|0
0|0|4055RUPLUS|4000192070|2016-02-18|2016-02-18|2016-02-18|3019524071000005|570|Z1AA|Z2|ISS|3019524071000005|3657057013000010|4000192070|USKE|570|4055RUPLUS||A|0|0
2|18166|4055RUPLUS|4000192121|2016-02-19|2016-02-19|2016-02-19|3019556494000001|450|Z1AA|Z2|ISS|3019556494000001|3657041377000010|4000192121|US8Y|450|4055RUPLUS|US8Y|A|0|0
2|14902|4055RUPLUS|4000170505|2016-02-18|2016-02-18|2016-02-18|3019527302000310|570|Z1AA|Z1|CPU|3019527302000310|3657056488000010|4000170505|USQM|570|4055RUPLUS|USQM|A|0|0
2|14971|4055RUPLUS|4000170604|2016-02-18|2016-02-18|2016-02-18|3019527836000040|570|Z1AA|Z2|ISS|3019527836000040|3657051033000010|4000170604|USOA|570|4055RUPLUS|USOA|A|0|0
