RECNUM|ITEM|DEST|SOURCE|SCHEDARRIVDATE|SM_TOTQTY|REMAINDER|VL_QTY_USED|CO_QTY_USED|P1
1108|4055RUPLUS|3000157716|UT45|2016-02-23|5.8|5.8|0|0|1
1109|4055RUPLUS|3000157716|UT45|2016-02-24|5.8|5.8|0|0|1
1110|4055RUPLUS|3000157716|UT45|2016-02-25|5.8|5.8|0|0|1
1111|4055RUPLUS|3000157716|UT45|2016-02-26|5.8|5.8|0|0|1
1112|4055RUPLUS|3000157716|UT45|2016-02-29|5.8|5.8|0|0|1
1113|4055RUPLUS|3000157716|UT45|2016-03-01|5.8|5.8|0|0|1
1114|4055RUPLUS|3000157719|US6T|2016-02-23|3.1|3.1|0|0|0
1115|4055RUPLUS|3000157719|UT1A|2016-02-24|3.1|3.1|0|0|0
1116|4055RUPLUS|3000157719|UT70|2016-02-25|3.1|3.1|0|0|0
1117|4055RUPLUS|3000157719|UT70|2016-02-26|3.1|3.1|0|0|0
1118|4055RUPLUS|3000157719|USXA|2016-02-27|3.1|3.1|0|0|0
1119|4055RUPLUS|3000157719|UT45|2016-02-29|3.1|3.1|0|0|1
1120|4055RUPLUS|3000157719|USXA|2016-03-01|3.1|3.1|0|0|0
1121|4055RUPLUS|3000158146|USWN|2016-02-23|0.2|0.2|0|0|1
1122|4055RUPLUS|3000158146|USWN|2016-02-24|0.2|0.2|0|0|1
1123|4055RUPLUS|3000158146|USWN|2016-02-25|0.2|0.2|0|0|1
1124|4055RUPLUS|3000158146|USWN|2016-02-26|0.4|0.4|0|0|1
1125|4055RUPLUS|3000158146|USWN|2016-02-29|0.2|0.2|0|0|1
1126|4055RUPLUS|3000158146|USWN|2016-03-01|0.2|0.2|0|0|1
1127|4055RUPLUS|3000158227|USGL|2016-02-23|6|6|0|0|0
1128|4055RUPLUS|3000158227|USGL|2016-02-24|6|6|0|0|0
1129|4055RUPLUS|3000158227|USGL|2016-02-25|6|6|0|0|0
1130|4055RUPLUS|3000158227|USGL|2016-02-26|6|6|0|0|0
1131|4055RUPLUS|3000158227|USGL|2016-02-27|12|12|0|0|0
1132|4055RUPLUS|3000158227|USXA|2016-02-29|6|6|0|0|0
1133|4055RUPLUS|3000158227|USXA|2016-03-01|6|6|0|0|0
1134|4055RUPLUS|3000158277|USRE|2016-02-23|8.5|8.5|0|0|1
1135|4055RUPLUS|3000158277|USRE|2016-02-24|8.5|8.5|0|0|1
1136|4055RUPLUS|3000158277|USRE|2016-02-25|8.5|8.5|0|0|1
1137|4055RUPLUS|3000158277|USRE|2016-02-26|25.5|25.5|0|0|1
1138|4055RUPLUS|3000158277|USRE|2016-02-29|8.5|8.5|0|0|1
1139|4055RUPLUS|3000158277|USRE|2016-03-01|8.5|8.5|0|0|1
1140|4055RUPLUS|3000158302|USWT|2016-02-18|570|0|570|0|1
1141|4055RUPLUS|3000158302|USWT|2016-02-22|570|0|0|570|1
1142|4055RUPLUS|3000158302|USWT|2016-02-25|570|0|0|570|1
1143|4055RUPLUS|3000158476|USYC|2016-02-25|22.4|22.4|0|0|0
1144|4055RUPLUS|3000158476|USYC|2016-02-26|22.4|22.4|0|0|0
1145|4055RUPLUS|3000158476|USYC|2016-02-29|22.4|22.4|0|0|0
1146|4055RUPLUS|3000158476|UT13|2016-03-01|22.4|22.4|0|0|0
1147|4055RUPLUS|3000158483|US77|2016-02-24|0.5|0.5|0|0|0
1148|4055RUPLUS|3000158483|US77|2016-02-25|0.5|0.5|0|0|0
1149|4055RUPLUS|3000158483|USQA|2016-02-26|0.5|0.5|0|0|0
1150|4055RUPLUS|3000158483|USQA|2016-02-27|0.5|0.5|0|0|0
1151|4055RUPLUS|3000158483|US77|2016-02-29|0.5|0.5|0|0|0
1152|4055RUPLUS|3000158483|USQA|2016-03-01|0.5|0.5|0|0|0
1153|4055RUPLUS|3000160707|USKI|2016-02-18|570|0|570|0|1
1154|4055RUPLUS|3000160707|USKI|2016-02-22|570|0|0|570|1
1155|4055RUPLUS|3000160707|USKI|2016-02-24|570|0|0|570|1
1156|4055RUPLUS|3000160707|USKI|2016-02-26|570|0|0|570|1
1157|4055RUPLUS|4000000032|USNJ|2016-02-23|0.1|0.1|0|0|0
1158|4055RUPLUS|4000000032|USNJ|2016-02-24|0.1|0.1|0|0|0
1159|4055RUPLUS|4000000032|USNJ|2016-02-25|0.1|0.1|0|0|0
1160|4055RUPLUS|4000000032|USQM|2016-02-26|0.1|0.1|0|0|1
1161|4055RUPLUS|4000000032|USQM|2016-02-27|0.1|0.1|0|0|1
1162|4055RUPLUS|4000000032|USQM|2016-02-28|0.1|0.1|0|0|1
1163|4055RUPLUS|4000000032|US1R|2016-02-29|0.1|0.1|0|0|0
1164|4055RUPLUS|4000000032|USZY|2016-03-01|0.1|0.1|0|0|0
1165|4055RUPLUS|4000000055|USRK|2016-02-17|570|570|0|0|0
1166|4055RUPLUS|4000000055|UT33|2016-02-19|570|0|570|0|1
1167|4055RUPLUS|4000000055|USXW|2016-02-22|570|0|0|570|0
1168|4055RUPLUS|4000000055|USXW|2016-02-23|570|0|0|570|0
1169|4055RUPLUS|4000000055|USXW|2016-02-25|570|0|0|570|0
1170|4055RUPLUS|4000000055|USFK|2016-02-26|570|0|0|570|0
1171|4055RUPLUS|4000000221|USK5|2016-02-19|570|570|0|0|1
1172|4055RUPLUS|4000000221|USK5|2016-02-23|609.8|39.8|0|570|1
1173|4055RUPLUS|4000000221|USK5|2016-02-24|39.8|39.8|0|0|1
1174|4055RUPLUS|4000000221|USK5|2016-02-25|39.8|39.8|0|0|1
1175|4055RUPLUS|4000000221|USK5|2016-02-26|119.4|119.4|0|0|1
1176|4055RUPLUS|4000000221|USK5|2016-02-29|39.8|39.8|0|0|1
1177|4055RUPLUS|4000000221|USK5|2016-03-01|39.8|39.8|0|0|1
1178|4055RUPLUS|4000000233|UT57|2016-02-23|1.5|1.5|0|0|0
1179|4055RUPLUS|4000000233|UT57|2016-02-24|1.5|1.5|0|0|0
1180|4055RUPLUS|4000000233|UT47|2016-02-25|1.5|1.5|0|0|0
1181|4055RUPLUS|4000000233|UT47|2016-02-26|4.5|4.5|0|0|0
1182|4055RUPLUS|4000000233|UT57|2016-02-29|1.5|1.5|0|0|0
1183|4055RUPLUS|4000000233|UT47|2016-03-01|1.5|1.5|0|0|0
1184|4055RUPLUS|4000000234|USYB|2016-02-25|570|0|0|570|1
1185|4055RUPLUS|4000000236|USK5|2016-02-23|0.6|0.6|0|0|1
1186|4055RUPLUS|4000000236|USK5|2016-02-24|0.6|0.6|0|0|1
1187|4055RUPLUS|4000000236|USK5|2016-02-25|0.6|0.6|0|0|1
1188|4055RUPLUS|4000000236|USK5|2016-02-26|1.8|1.8|0|0|1
1189|4055RUPLUS|4000000236|USK5|2016-02-29|0.6|0.6|0|0|1
1190|4055RUPLUS|4000000236|USK5|2016-03-01|0.6|0.6|0|0|1
1191|4055RUPLUS|4000000354|US8Z|2016-02-23|3.4|3.4|0|0|1
1192|4055RUPLUS|4000000354|US8Z|2016-02-24|3.4|3.4|0|0|1
1193|4055RUPLUS|4000000354|US8Z|2016-02-25|3.4|3.4|0|0|1
1194|4055RUPLUS|4000000354|US8Z|2016-02-26|10.2|10.2|0|0|1
1195|4055RUPLUS|4000000354|US8Z|2016-02-29|3.4|3.4|0|0|1
1196|4055RUPLUS|4000000354|US8Z|2016-03-01|3.4|3.4|0|0|1
1197|4055RUPLUS|4000000420|USIK|2016-02-25|6.4|6.4|0|0|1
1198|4055RUPLUS|4000000420|USIK|2016-02-26|6.4|6.4|0|0|1
1199|4055RUPLUS|4000000420|USIK|2016-02-29|6.4|6.4|0|0|1
1200|4055RUPLUS|4000000420|USIK|2016-03-01|6.4|6.4|0|0|1
1201|4055RUPLUS|4000000469|USXK|2016-02-24|1.2|1.2|0|0|1
1202|4055RUPLUS|4000000469|USXK|2016-02-25|1.2|1.2|0|0|1
1203|4055RUPLUS|4000000469|USXK|2016-02-26|1.2|1.2|0|0|1
1204|4055RUPLUS|4000000469|USXK|2016-02-29|1.2|1.2|0|0|1
1205|4055RUPLUS|4000000469|USXK|2016-03-01|1.2|1.2|0|0|1
1206|4055RUPLUS|4000000969|USK5|2016-02-17|570|0|570|0|1
1207|4055RUPLUS|4000000969|USK5|2016-02-18|570|0|570|0|1
1208|4055RUPLUS|4000000969|USK5|2016-02-23|115.3|115.3|0|0|1
1209|4055RUPLUS|4000000969|USK5|2016-02-24|115.3|115.3|0|0|1
1210|4055RUPLUS|4000000969|USK5|2016-02-25|115.3|115.3|0|0|1
1211|4055RUPLUS|4000000969|USK5|2016-02-26|345.9|345.9|0|0|1
1212|4055RUPLUS|4000000969|USK5|2016-02-29|115.3|115.3|0|0|1
1213|4055RUPLUS|4000000969|USK5|2016-03-01|115.3|115.3|0|0|1
1214|4055RUPLUS|4000001013|USIE|2016-02-23|5.5|5.5|0|0|0
1215|4055RUPLUS|4000001013|USIE|2016-02-24|5.5|5.5|0|0|0
1216|4055RUPLUS|4000001013|USIE|2016-02-25|5.5|5.5|0|0|0
1217|4055RUPLUS|4000001013|USIE|2016-02-26|16.5|16.5|0|0|0
1218|4055RUPLUS|4000001013|USQ4|2016-02-29|5.5|5.5|0|0|1
1219|4055RUPLUS|4000001013|USQ4|2016-03-01|5.5|5.5|0|0|1
1220|4055RUPLUS|4000001071|UT13|2016-02-24|2.3|2.3|0|0|1
1221|4055RUPLUS|4000001071|UT13|2016-02-25|2.3|2.3|0|0|1
1222|4055RUPLUS|4000001071|UT13|2016-02-26|2.3|2.3|0|0|1
1223|4055RUPLUS|4000001071|USYJ|2016-02-29|2.3|2.3|0|0|0
1224|4055RUPLUS|4000001071|UT13|2016-03-01|2.3|2.3|0|0|1
1225|4055RUPLUS|4000001372|USXK|2016-02-25|1.3|1.3|0|0|0
1226|4055RUPLUS|4000001372|USXK|2016-02-26|1.3|1.3|0|0|0
1227|4055RUPLUS|4000001372|USXK|2016-02-29|1.3|1.3|0|0|0
1228|4055RUPLUS|4000001372|USXK|2016-03-01|1.3|1.3|0|0|0
1229|4055RUPLUS|4000001392|USAD|2016-02-25|12.3|12.3|0|0|0
1230|4055RUPLUS|4000001392|USG8|2016-02-26|12.3|12.3|0|0|0
1231|4055RUPLUS|4000001392|USAD|2016-02-29|12.3|12.3|0|0|0
1232|4055RUPLUS|4000001392|USG8|2016-03-01|12.3|12.3|0|0|0
1233|4055RUPLUS|4000001519|USMR|2016-02-19|240|240|0|0|1
1234|4055RUPLUS|4000001524|USE1|2016-02-17|3420|0|3420|0|1
1235|4055RUPLUS|4000001524|USE1|2016-02-18|2850|0|2850|0|1
1236|4055RUPLUS|4000001524|USE1|2016-02-19|2850|0|2850|0|1
1237|4055RUPLUS|4000001524|USE1|2016-02-20|2850|0|2850|0|1
1238|4055RUPLUS|4000001524|USE1|2016-02-21|2850|0|2850|0|1
1239|4055RUPLUS|4000001524|USE1|2016-02-22|2850|0|2850|0|1
1240|4055RUPLUS|4000001524|USE1|2016-02-23|2850|0|2850|0|1
1241|4055RUPLUS|4000001524|USE1|2016-02-24|2850|0|2850|0|1
1242|4055RUPLUS|4000001524|USE1|2016-02-25|2850|0|2850|0|1
1243|4055RUPLUS|4000001524|USE1|2016-02-26|2850|0|2850|0|1
1244|4055RUPLUS|4000001524|USE1|2016-02-27|2850|0|2850|0|1
1245|4055RUPLUS|4000001593|US6P|2016-02-23|3.9|3.9|0|0|0
1246|4055RUPLUS|4000001593|US6P|2016-02-24|3.9|3.9|0|0|0
1247|4055RUPLUS|4000001593|US6P|2016-02-25|3.9|3.9|0|0|0
1248|4055RUPLUS|4000001593|US6P|2016-02-26|7.8|7.8|0|0|0
1249|4055RUPLUS|4000001593|USE1|2016-02-28|3.9|3.9|0|0|1
1250|4055RUPLUS|4000001593|UT2J|2016-02-29|3.9|3.9|0|0|0
1251|4055RUPLUS|4000001593|USE1|2016-03-01|3.9|3.9|0|0|1
1252|4055RUPLUS|4000001888|USQ8|2016-02-18|570|0|570|0|1
1253|4055RUPLUS|4000001888|USQ8|2016-02-23|570|0|0|570|1
1254|4055RUPLUS|4000001888|USQ8|2016-02-25|570|0|0|570|1
1255|4055RUPLUS|4000001888|USQ8|2016-03-01|570|0|0|570|1
1256|4055RUPLUS|4000001907|USQD|2016-02-17|570|0|570|0|0
1257|4055RUPLUS|4000001907|USJP|2016-02-22|343.15|343.15|0|0|0
1258|4055RUPLUS|4000001907|USOQ|2016-02-22|226.85|226.85|0|0|0
1259|4055RUPLUS|4000001907|USOQ|2016-02-24|570|0|0|570|0
1260|4055RUPLUS|4000001907|USP9|2016-02-25|28.2|28.2|0|0|1
1261|4055RUPLUS|4000001907|USP9|2016-02-26|28.2|28.2|0|0|1
1262|4055RUPLUS|4000001907|USJF|2016-02-27|28.2|28.2|0|0|0
1263|4055RUPLUS|4000001907|USP9|2016-02-29|28.2|28.2|0|0|1
1264|4055RUPLUS|4000001907|USJF|2016-03-01|28.2|28.2|0|0|0
1265|4055RUPLUS|4000002164|US1M|2016-02-24|2.4|2.4|0|0|0
1266|4055RUPLUS|4000002164|US8X|2016-02-25|2.4|2.4|0|0|1
1267|4055RUPLUS|4000002164|US8X|2016-02-26|2.4|2.4|0|0|1
1268|4055RUPLUS|4000002164|US1M|2016-02-27|2.4|2.4|0|0|0
1269|4055RUPLUS|4000002164|US8X|2016-02-29|2.4|2.4|0|0|1
1270|4055RUPLUS|4000002164|US8X|2016-03-01|2.4|2.4|0|0|1
1271|4055RUPLUS|4000002329|USA4|2016-02-26|2.5|2.5|0|0|1
1|4055RUCUST|4000000343|USA4|2016-02-23|7.6|7.6|0|0|0
2|4055RUCUST|4000000343|USA4|2016-02-24|7.6|7.6|0|0|0
3|4055RUCUST|4000000343|USA4|2016-02-25|7.6|7.6|0|0|0
4|4055RUCUST|4000000343|USA4|2016-02-26|22.8|22.8|0|0|0
5|4055RUCUST|4000000343|USA4|2016-02-29|7.6|7.6|0|0|0
6|4055RUCUST|4000000343|USA4|2016-03-01|7.6|7.6|0|0|0
7|4055RUCUST|4000061269|USIE|2016-02-23|1.2|1.2|0|0|0
8|4055RUCUST|4000061269|USIE|2016-02-24|1.2|1.2|0|0|0
9|4055RUCUST|4000061269|USIE|2016-02-25|1.2|1.2|0|0|0
10|4055RUCUST|4000061269|USIE|2016-02-26|3.6|3.6|0|0|0
11|4055RUCUST|4000061269|USIE|2016-02-29|1.2|1.2|0|0|0
12|4055RUCUST|4000061269|USIE|2016-03-01|1.2|1.2|0|0|0
13|4055RUCUST|4000098121|USIE|2016-02-23|0.9|0.9|0|0|0
14|4055RUCUST|4000098121|USIE|2016-02-24|0.9|0.9|0|0|0
15|4055RUCUST|4000098121|USIE|2016-02-25|0.9|0.9|0|0|0
16|4055RUCUST|4000098121|USIE|2016-02-26|2.7|2.7|0|0|0
17|4055RUCUST|4000098121|USIE|2016-02-29|0.9|0.9|0|0|0
18|4055RUCUST|4000098121|USIE|2016-03-01|0.9|0.9|0|0|0
19|4055RUCUST|4000117187|USIE|2016-02-18|570|570|0|0|0
20|4055RUCUST|4000117187|USIE|2016-02-23|56.9|56.9|0|0|0
21|4055RUCUST|4000117187|USIE|2016-02-24|56.9|56.9|0|0|0
22|4055RUCUST|4000117187|USIE|2016-02-25|56.9|56.9|0|0|0
23|4055RUCUST|4000117187|USIE|2016-02-26|56.9|56.9|0|0|0
24|4055RUCUST|4000117187|USIE|2016-02-27|170.7|170.7|0|0|0
25|4055RUCUST|4000117187|USIE|2016-03-01|56.9|56.9|0|0|0
26|4055RUCUST|4000125024|USQW|2016-02-18|570|0|570|0|0
27|4055RUCUST|4000131782|UT3C|2016-02-17|1140|0|1140|0|0
28|4055RUCUST|4000131782|UT3C|2016-02-18|1140|0|1140|0|0
29|4055RUCUST|4000131782|UT3C|2016-02-19|1710|570|1140|0|0
30|4055RUCUST|4000131782|UT3C|2016-02-20|570|0|570|0|0
31|4055RUCUST|4000131782|UT3C|2016-02-22|2850|0|0|2850|0
32|4055RUCUST|4000131782|UT3C|2016-02-23|2850|0|0|2850|0
33|4055RUCUST|4000131782|UT3C|2016-02-24|2850|0|0|2850|0
34|4055RUCUST|4000131782|UT3C|2016-02-25|2850|0|0|2850|0
35|4055RUCUST|4000131782|UT3C|2016-02-26|3577|727|0|2850|0
36|4055RUCUST|4000139600|USRN|2016-02-17|30|30|0|0|0
37|4055RUCUST|4000142938|US8Y|2016-02-17|2280|0|2280|0|0
38|4055RUCUST|4000142938|US8Y|2016-02-25|121.8|121.8|0|0|0
39|4055RUCUST|4000142938|US8Y|2016-02-26|317.3|317.3|0|0|0
40|4055RUCUST|4000142938|USIT|2016-02-26|42.13|42.13|0|0|0
41|4055RUCUST|4000142938|US8Y|2016-02-29|422|422|0|0|0
42|4055RUCUST|4000142938|US8Y|2016-03-01|422|422|0|0|0
43|4055RUCUST|4000153241|USZA|2016-02-23|0.1|0.1|0|0|0
44|4055RUCUST|4000153241|USZA|2016-02-24|0.1|0.1|0|0|0
45|4055RUCUST|4000153241|USZA|2016-02-25|0.1|0.1|0|0|0
46|4055RUCUST|4000153241|USZA|2016-02-26|0.3|0.3|0|0|0
47|4055RUCUST|4000153241|USZA|2016-02-29|0.1|0.1|0|0|0
48|4055RUCUST|4000153241|USZA|2016-03-01|0.1|0.1|0|0|0
49|4055RUCUST|4000157911|USG5|2016-02-23|3|3|0|0|0
50|4055RUCUST|4000164069|USG8|2016-02-17|466|-104|570|0|0
51|4055RUCUST|4000164069|UT30|2016-02-17|104|104|0|0|0
52|4055RUCUST|4000164069|USG8|2016-02-18|205.06|205.06|0|0|0
53|4055RUCUST|4000164069|UT30|2016-02-18|268|268|0|0|0
54|4055RUCUST|4000164069|USG8|2016-02-26|281.7|281.7|0|0|0
55|4055RUCUST|4000164069|US8Y|2016-02-29|281.7|281.7|0|0|0
56|4055RUCUST|4000164069|US8Y|2016-03-01|198.4|198.4|0|0|0
57|4055RUCUST|4000164069|USG8|2016-03-01|83.3|83.3|0|0|0
58|4055RUCUST|4000165222|US8Y|2016-02-25|1.9|1.9|0|0|0
59|4055RUCUST|4000165222|US8Y|2016-02-26|1.9|1.9|0|0|0
60|4055RUCUST|4000165222|US8Y|2016-02-29|1.9|1.9|0|0|0
61|4055RUCUST|4000165222|US8Y|2016-03-01|1.9|1.9|0|0|0
62|4055RUCUST|4000167740|USQW|2016-02-17|570|0|570|0|0
63|4055RUCUST|4000167740|USQW|2016-02-18|570|0|570|0|0
64|4055RUCUST|4000167740|USYX|2016-02-22|163|163|0|0|0
65|4055RUCUST|4000167740|USYX|2016-02-29|544|-26|0|570|0
66|4055RUCUST|4000180652|USKI|2016-02-17|570|0|570|0|0
67|4055RUCUST|4000180652|USKI|2016-02-19|420|420|0|0|0
68|4055RUCUST|4000198318|UT73|2016-02-17|375|375|0|0|0
69|4055RUCUST|4000222804|UT44|2016-02-17|204|204|0|0|0
70|4055RUCUST|4000230398|USA4|2016-02-25|570|0|0|570|0
71|4055RUCUST|4000265459|US8Y|2016-02-29|1.2|1.2|0|0|0
72|4055RUCUST|4000265459|US8Y|2016-03-01|1.2|1.2|0|0|0
73|4055RUCUST|4000308313|USG8|2016-02-26|1.6|1.6|0|0|0
74|4055RUCUST|4000308313|USIT|2016-02-29|1.6|1.6|0|0|0
75|4055RUCUST|4000308313|USG8|2016-03-01|1.6|1.6|0|0|0
76|4055RUCUST|6100101712|USIV|2016-02-17|2880|30|2850|0|0
77|4055RUCUST|6100101712|USIV|2016-02-18|3420|0|3420|0|0
78|4055RUCUST|6100101712|USIV|2016-02-19|3111|261|2850|0|0
79|4055RUCUST|6100101712|USIV|2016-02-22|2976|126|2850|0|0
80|4055RUCUST|6100101712|USIV|2016-02-23|2976|126|2850|0|0
81|4055RUCUST|6100101712|USIV|2016-02-24|2976|126|2850|0|0
82|4055RUCUST|6100101712|USIV|2016-02-25|2976|126|2850|0|0
83|4055RUCUST|6100101712|USIV|2016-02-26|2976|126|2850|0|0
84|4055RUCUST|6100102784|UT80|2016-02-18|1140|0|1140|0|0
85|4055RUCUST|6100102784|UT80|2016-02-19|1140|0|1140|0|0
86|4055RUCUST|6100102784|UT80|2016-02-20|570|0|570|0|0
87|4055RUCUST|6100146577|USYZ|2016-02-29|1.1|1.1|0|0|0
88|4055RUCUST|6100146577|USYZ|2016-03-01|1.1|1.1|0|0|0
89|4055RUCUST|6100248814|US8R|2016-02-17|1620|-90|1710|0|0
90|4055RUCUST|6100248930|USG8|2016-02-26|0.1|0.1|0|0|0
91|4055RUCUST|6100248930|USYZ|2016-02-29|0.1|0.1|0|0|0
92|4055RUCUST|6100248930|USG8|2016-03-01|0.1|0.1|0|0|0
93|4055RUCUST|6100267972|USYX|2016-03-01|16.2|16.2|0|0|0
94|4055RUCUST|6100305119|UT2W|2016-02-17|570|0|570|0|0
95|4055RUCUST|6100305119|UT2W|2016-02-19|485|-85|0|570|0
96|4055RUCUST|6100414448|USYX|2016-03-01|2.1|2.1|0|0|0
97|4055RUCUST|6100438574|USG5|2016-02-23|85.5|85.5|0|0|0
98|4055RUCUST|6100438574|USG5|2016-02-24|85.5|85.5|0|0|0
99|4055RUCUST|6100438574|USG5|2016-02-25|85.5|85.5|0|0|0
100|4055RUCUST|6100438574|USG5|2016-02-26|85.5|85.5|0|0|0
101|4055RUCUST|6100438574|USG5|2016-02-29|85.5|85.5|0|0|0
102|4055RUCUST|6100438574|USG5|2016-03-01|85.5|85.5|0|0|0
103|4055RUCUST|6100444852|USZX|2016-02-23|1.2|1.2|0|0|0
104|4055RUCUST|6100444852|USZX|2016-02-24|1.2|1.2|0|0|0
105|4055RUCUST|6100444852|USZX|2016-02-25|1.2|1.2|0|0|0
106|4055RUCUST|6100444852|USZX|2016-02-26|3.6|3.6|0|0|0
107|4055RUCUST|6100444852|USZX|2016-02-29|1.2|1.2|0|0|0
108|4055RUCUST|6100444852|USZX|2016-03-01|1.2|1.2|0|0|0
109|4055RUCUST|6100492390|USZX|2016-02-23|0.8|0.8|0|0|0
110|4055RUCUST|6100492390|USZX|2016-02-24|0.8|0.8|0|0|0
111|4055RUCUST|6100492390|USZX|2016-02-25|0.8|0.8|0|0|0
112|4055RUCUST|6100492390|USZX|2016-02-26|2.4|2.4|0|0|0
113|4055RUCUST|6100492390|USZX|2016-02-29|0.8|0.8|0|0|0
114|4055RUCUST|6100492390|USZX|2016-03-01|0.8|0.8|0|0|0
115|4055RUCUST|6100545191|USFC|2016-02-17|570|0|570|0|0
116|4055RUCUST|6100545191|USFC|2016-02-18|219|219|0|0|0
117|4055RUCUST|6100632417|USIE|2016-02-23|0.1|0.1|0|0|0
118|4055RUCUST|6100632417|USIE|2016-02-24|0.1|0.1|0|0|0
119|4055RUCUST|6100632417|USIE|2016-02-25|0.1|0.1|0|0|0
120|4055RUCUST|6100632417|USIE|2016-02-26|0.3|0.3|0|0|0
121|4055RUCUST|6100632417|USIE|2016-02-29|0.1|0.1|0|0|0
122|4055RUCUST|6100632417|USIE|2016-03-01|0.1|0.1|0|0|0
123|4055RUCUST|6101004709|UT3C|2016-02-23|7.6|7.6|0|0|0
124|4055RUCUST|6101004709|UT3C|2016-02-24|7.6|7.6|0|0|0
125|4055RUCUST|6101004709|UT3C|2016-02-25|7.6|7.6|0|0|0
126|4055RUCUST|6101004709|UT3C|2016-02-26|15.2|15.2|0|0|0
127|4055RUCUST|6101004709|USMZ|2016-02-29|7.6|7.6|0|0|0
128|4055RUCUST|6101004709|USG8|2016-03-01|7.6|7.6|0|0|0
129|4055RUCUST|USIT|USG8|2016-02-26|42.13|42.13|0|0|0
130|4055RUCUST|USIT|US8Y|2016-02-29|1.6|1.6|0|0|0
131|4055RUCUST|USMZ|US8Y|2016-02-29|7.6|7.6|0|0|0
132|4055RUCUST|USYZ|US8Y|2016-02-29|1.2|1.2|0|0|0
133|4055RUCUST|USYZ|US8Y|2016-03-01|1.1|1.1|0|0|0
134|4055RUCUST|UT86|USYO|2016-02-18|540|540|0|0|0
135|4055RUNEW|4000063112|USNQ|2016-02-23|4|4|0|0|0
136|4055RUNEW|4000063112|USNQ|2016-02-24|4|4|0|0|0
137|4055RUNEW|4000063112|USNQ|2016-02-25|4|4|0|0|0
138|4055RUNEW|4000063112|USNQ|2016-02-26|12|12|0|0|0
139|4055RUNEW|4000063112|USNQ|2016-02-29|4|4|0|0|0
140|4055RUNEW|4000063112|USNQ|2016-03-01|4|4|0|0|0
141|4055RUNEW|4000068758|UT69|2016-02-17|2280|0|2280|0|0
142|4055RUNEW|4000068758|UT69|2016-02-18|2280|0|2280|0|0
143|4055RUNEW|4000114384|USCE|2016-02-22|4480|0|4480|0|0
144|4055RUNEW|4000114384|USCE|2016-02-29|5040|0|5040|0|0
145|4055RUNEW|4000114386|UT23|2016-02-23|103.2|103.2|0|0|0
146|4055RUNEW|4000114386|USQW|2016-02-24|103.2|103.2|0|0|0
147|4055RUNEW|4000114386|UT23|2016-02-25|103.2|103.2|0|0|0
148|4055RUNEW|4000114386|UT23|2016-02-26|103.2|103.2|0|0|0
149|4055RUNEW|4000114386|USEZ|2016-02-27|103.2|103.2|0|0|0
150|4055RUNEW|4000114386|USCE|2016-02-28|103.2|103.2|0|0|0
151|4055RUNEW|4000114386|USYK|2016-02-29|103.2|103.2|0|0|0
152|4055RUNEW|4000114386|USYK|2016-03-01|103.2|103.2|0|0|0
153|4055RUNEW|4000114391|USQW|2016-02-17|8250|8250|0|0|0
154|4055RUNEW|4000114391|USCE|2016-02-20|300|0|300|0|0
155|4055RUNEW|4000114391|USYK|2016-02-23|1047.9|1047.9|0|0|0
156|4055RUNEW|4000114391|UT2Y|2016-02-24|1047.9|1047.9|0|0|0
157|4055RUNEW|4000114391|USEZ|2016-02-25|1047.9|1047.9|0|0|0
158|4055RUNEW|4000114391|USYK|2016-02-26|1047.9|1047.9|0|0|0
159|4055RUNEW|4000114391|USEZ|2016-02-27|1047.9|1047.9|0|0|0
160|4055RUNEW|4000114391|UT27|2016-02-28|1047.9|1047.9|0|0|0
161|4055RUNEW|4000114391|USEZ|2016-02-29|1047.9|1047.9|0|0|0
162|4055RUNEW|4000114391|UT27|2016-03-01|1047.9|1047.9|0|0|0
163|4055RUNEW|4000120457|USQW|2016-02-17|1920|1920|0|0|0
164|4055RUNEW|4000120457|USCE|2016-02-18|1280|0|1280|0|0
165|4055RUNEW|4000120457|UT23|2016-02-23|32|32|0|0|0
166|4055RUNEW|4000120457|UT27|2016-02-24|32|32|0|0|0
167|4055RUNEW|4000120457|USCE|2016-02-25|32|32|0|0|0
168|4055RUNEW|4000120457|USQW|2016-02-26|32|32|0|0|0
169|4055RUNEW|4000120457|USCE|2016-02-27|32|32|0|0|0
170|4055RUNEW|4000120457|USYK|2016-02-28|32|32|0|0|0
171|4055RUNEW|4000120457|USCE|2016-02-29|32|32|0|0|0
172|4055RUNEW|4000120457|UT2Y|2016-03-01|32|32|0|0|0
173|4055RUNEW|4000123350|USQW|2016-02-18|570|570|0|0|0
174|4055RUNEW|4000130635|UT23|2016-02-23|48|48|0|0|0
175|4055RUNEW|4000130635|USQW|2016-02-24|48|48|0|0|0
176|4055RUNEW|4000130635|UT23|2016-02-25|48|48|0|0|0
177|4055RUNEW|4000130635|UT23|2016-02-26|48|48|0|0|0
178|4055RUNEW|4000130635|UT23|2016-02-27|48|48|0|0|0
179|4055RUNEW|4000130635|USYK|2016-02-28|48|48|0|0|0
180|4055RUNEW|4000130635|USEZ|2016-02-29|48|48|0|0|0
181|4055RUNEW|4000130635|USEZ|2016-03-01|48|48|0|0|0
182|4055RUNEW|4000131782|UT3C|2016-02-17|1710|1710|0|0|0
183|4055RUNEW|4000131782|UT3Q|2016-02-18|1710|0|1710|0|0
