STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1|FIRMSW
1|3019657446000030||4055RUPLUS|USRK|SEVILLE|OH|6100775469|OLD FORT|OH|44273|44861|442|448|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|44273|44861|84|ISS2MAXDISTSRC-3ZIP_USRK->6100775469-202|1.308|628|0|0
1|3019657446000080||4055RUPLUS|USQ8|WATERFORD|NY|6100775469|OLD FORT|OH|12188|44861|121|448|2016-03-10|2016-03-10|2016-03-10|2016-03-09|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|12188|44861|599|ISS2MAXDISTSRC-5ZIP_USQ8->6100775469-202|0.002|1|0|0
4|3019657446000090||4055RUPLUS|USFK|SOLON|OH|6100775469|OLD FORT|OH|44139|44861|441|448|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|44139|44861|106|ISS2MAXDISTSRC-5ZIP_USFK->6100775469-202|0.0646|310|1|0
1|3019657446000050||4055RUPLUS|USFK|SOLON|OH|6100775469|OLD FORT|OH|44139|44861|441|448|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|44139|44861|106|ISS2MAXDISTSRC-5ZIP_USFK->6100775469-202|0.0646|310|1|0
1|3019657446000140||4055RUPLUS|USFK|SOLON|OH|6100775469|OLD FORT|OH|44139|44861|441|448|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|44139|44861|106|ISS2MAXDISTSRC-5ZIP_USFK->6100775469-202|0.0646|310|1|0
9|3019628921000004|3657140794000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-01|2016-03-01|2016-03-01|2016-03-01|540|UNPLANNED|2016-03-01|540|Z1AA|Z2|06473|07885|118|||380|0|0
9|3019628921000003|3657140793000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-01|2016-03-01|2016-03-01|2016-03-01|540|UNPLANNED|2016-03-01|540|Z1AA|Z2|06473|07885|118|||380|0|0
2|3019628921000006|3657162818000010|4055RUPLUS|US8X|SOUTH RIVER|NJ|6100776921|WHARTON|NJ|08882|07885|088|078|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|08882|07885|50|||428|0|0
2|3019628921000005|3657140795000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019628921000007|3657140797000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019628921000008|3657140798000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019628921000010|3657140800000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019628921000009|3657140799000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019628921000011|3657140801000010|4055RUPLUS|USB5|NORTH HAVEN|CT|6100776921|WHARTON|NJ|06473|07885|064|078|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|06473|07885|118|||380|1|0
2|3019611596000010|3657158524000010|4055RUPLUS|UT43|TRACY|CA|6100779045|TURLOCK|CA|95377|95380|953|953|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|95377|95380|44|||352|1|0
0|3019611598000010||4055RUPLUS|US9X|ORLANDO|FL|6100779045|TURLOCK|CA|32819|95380|328|953|2016-03-03||2016-03-03||570|UNMET|2016-03-01|570|Z1AA|Z2|32819|95380|100|||100|0|0
0|3019629292000010|3657141280000010|4055RUPLUS|UT1E|LANSING|MI|6100779054|PAW PAW|MI|48917|49079|489|490|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|UNMET|2016-03-01|570|Z1AA|Z2|48917|49079|100|||100|0|0
2|3019629298000010|3657152146000010|4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|48150|49079|137|||409|0|0
2|3019629295000010|3657152145000010|4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|48150|49079|137|||409|0|0
0|3019629297000010|3657152147000010|4055RUPLUS|UT1E|LANSING|MI|6100779054|PAW PAW|MI|48917|49079|489|490|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|UNMET|2016-03-01|570|Z1AA|Z2|48917|49079|100|||100|0|0
1|3019629300000010||4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48150|49079|137|ISS2MAXDISTSRC-5ZIP_USVI->6100779054-202|0.852|409|0|1
1|3019629302000010||4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48150|49079|137|ISS2MAXDISTSRC-5ZIP_USVI->6100779054-202|0.852|409|0|1
1|3019629301000010||4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48150|49079|137|ISS2MAXDISTSRC-5ZIP_USVI->6100779054-202|0.852|409|0|1
1|3019629305000010||4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48150|49079|137|ISS2MAXDISTSRC-5ZIP_USVI->6100779054-202|0.852|409|0|1
1|3019629306000010||4055RUPLUS|USVI|LIVONIA|MI|6100779054|PAW PAW|MI|48150|49079|481|490|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48150|49079|137|ISS2MAXDISTSRC-5ZIP_USVI->6100779054-202|0.852|409|0|1
4|3019629313000010||4055RUPLUS|USOA|LANSING|MI|6100779054|PAW PAW|MI|48917|49079|489|490|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|48917|49079|89|ISS2MAXDISTSRC-5ZIP_USOA->6100779054-202|0.325|156|0|1
2|3019473121000010|3657158432000010|4055RUPLUS|UT2W|WEST SACRAMENTO|CA|6100779072|WEST SACRAMENTO|CA|95691|95691|956|956|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|95691|95691|0|||510|1|0
10|3019613481000020|3657151637000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-02-29|2016-02-29|2016-02-29|2016-02-29|570|UNPLANNED|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|0|0
10|3019613481000010|3657151636000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-02-29|2016-02-29|2016-02-29|2016-02-29|570|UNPLANNED|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|0|0
0|3019613481000040|3657151650000010|4055RUPLUS|UT4G|ORLANDO|FL|6100779081|LEESBURG|FL|32808|34748|328|347|2016-03-01|2016-03-01|2016-03-01|2016-02-29|570|UNMET|2016-03-01|570|Z1AA|Z2|32808|34748|100|||100|0|0
2|3019613481000060|3657151651000010|4055RUPLUS|UT4G|ORLANDO|FL|6100779081|LEESBURG|FL|32808|34748|328|347|2016-03-02|2016-03-02|2016-03-02|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32808|34748|100|||100|0|0
2|3019613481000070|3657151639000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
2|3019609525000020|3657151647000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
2|3019615234000002|3657151656000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
0|3019613481000090|3657151652000010|4055RUPLUS|UT4G|ORLANDO|FL|6100779081|LEESBURG|FL|32808|34748|328|347|2016-03-03|2016-03-03|2016-03-03|2016-03-02|570|UNMET|2016-03-01|570|Z1AA|Z2|32808|34748|100|||100|0|0
2|3019613481000100|3657151640000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
0|3019613481000110|3657151653000010|4055RUPLUS|UT4G|ORLANDO|FL|6100779081|LEESBURG|FL|32808|34748|328|347|2016-03-04|2016-03-04|2016-03-04|2016-03-03|570|UNMET|2016-03-01|570|Z1AA|Z2|32808|34748|100|||100|0|0
3|3019613481000120|3657151641000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|UNUSED_QTY|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
2|3019613481000140|3657151654000010|4055RUPLUS|UT4G|ORLANDO|FL|6100779081|LEESBURG|FL|32808|34748|328|347|2016-03-05|2016-03-05|2016-03-05|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32808|34748|100|||100|0|0
2|3019613481000150|3657151642000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
2|3019613481000160|3657151643000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-06|2016-03-06|2016-03-06|2016-03-06|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
2|3019613481000170|3657151644000010|4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-06|2016-03-06|2016-03-06|2016-03-06|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|32819|34748|47|||400|1|0
1|3019659506000001||4055RUPLUS|US33|BROOKSVILLE|FL|6100779081|LEESBURG|FL|34602|34748|346|347|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|34602|34748|47|ISS2MAXDISTSRC-5ZIP_US33->6100779081-202|1.144|549|0|0
1|3019658012000010||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000020||4055RUPLUS|USYO|LAKELAND|FL|6100779081|LEESBURG|FL|33811|34748|338|347|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|33811|34748|80|ISS2MAXDISTSRC-3ZIP_USYO->6100779081-202|1.242|596|0|0
1|3019658012000050||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000040||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019659506000002||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000070||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000060||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000100||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000090||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000120||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
1|3019658012000110||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
4|3019658012000140||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-12|2016-03-12|2016-03-12|2016-03-12|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
4|3019658012000150||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-12|2016-03-12|2016-03-12|2016-03-12|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
4|3019658012000160||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-13|2016-03-13|2016-03-13|2016-03-13|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
4|3019658012000170||4055RUPLUS|UST1|ORLANDO|FL|6100779081|LEESBURG|FL|32819|34748|328|347|2016-03-13|2016-03-13|2016-03-13|2016-03-13|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32819|34748|47|ISS2MAXDISTSRC-5ZIP_UST1->6100779081-202|0.0833|400|1|0
2|3019613437000040|3657146775000010|4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|76502|76712|43|||450|1|0
2|3019613437000030|3657146759000010|4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|76502|76712|43|||450|1|0
2|3019613437000060|3657157805000010|4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|76502|76712|43|||450|1|0
1|3019613437000080||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|1
1|3019613437000100||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|1
1|3019657908000020||4055RUPLUS|US1Q|SAN ANTONIO|TX|6100779152|WACO|TX|78218|76712|782|767|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|78218|76712|177|ISS2MAXDISTSRC-5ZIP_US1Q->6100779152-202|0.669|321|0|0
1|3019657908000010||4055RUPLUS|US1Q|SAN ANTONIO|TX|6100779152|WACO|TX|78218|76712|782|767|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|78218|76712|177|ISS2MAXDISTSRC-5ZIP_US1Q->6100779152-202|0.669|321|0|0
1|3019657908000040||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000030||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000050||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000060||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000070||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000080||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000090||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
1|3019657908000100||4055RUPLUS|USIQ|TEMPLE|TX|6100779152|WACO|TX|76502|76712|765|767|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|76502|76712|43|ISS2MAXDISTSRC-3ZIP_USIQ->6100779152-202|0.0938|450|1|0
2|3019613850000020|3657146498000010|4055RUPLUS|USE1|ONTARIO|CA|6100779161|ANAHEIM|CA|91761|92801|917|928|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|91761|92801|30|||244|1|0
2|3019613850000010|3657158205000010|4055RUPLUS|USE1|ONTARIO|CA|6100779161|ANAHEIM|CA|91761|92801|917|928|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|91761|92801|30|||244|1|0
1|3019613850000040||4055RUPLUS|USE1|ONTARIO|CA|6100779161|ANAHEIM|CA|91761|92801|917|928|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|91761|92801|30|ISS2MAXDISTSRC-5ZIP_USE1->6100779161-202|0.0508|244|1|1
1|3019658453000020||4055RUPLUS|USE1|ONTARIO|CA|6100779161|ANAHEIM|CA|91761|92801|917|928|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|91761|92801|30|ISS2MAXDISTSRC-5ZIP_USE1->6100779161-202|0.0508|244|1|0
1|3019658453000040||4055RUPLUS|USE1|ONTARIO|CA|6100779161|ANAHEIM|CA|91761|92801|917|928|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|91761|92801|30|ISS2MAXDISTSRC-5ZIP_USE1->6100779161-202|0.0508|244|1|0
1|3019658453000010||4055RUPLUS|UT2J|PICO RIVERA|CA|6100779161|ANAHEIM|CA|90660|92801|906|928|2016-03-14|2016-03-14|2016-03-14|2016-03-14|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|90660|92801|23|ISS2MAXDISTSRC-5ZIP_UT2J->6100779161-202|0.392|188|0|0
2|3019614889000020|3657146101000010|4055RUPLUS|USXP|ALBANY|GA|6100786055|DOTHAN|AL|31705|36303|317|363|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|31705|36303|90|||656|1|0
1|3019614889000040||4055RUPLUS|USXT|MARIANNA|FL|6100786055|DOTHAN|AL|32448|36303|324|363|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32448|36303|41|ISS2MAXDISTSRC-5ZIP_USXT->6100786055-202|1.256|603|0|1
1|3019614889000050||4055RUPLUS|USXT|MARIANNA|FL|6100786055|DOTHAN|AL|32448|36303|324|363|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|32448|36303|41|ISS2MAXDISTSRC-5ZIP_USXT->6100786055-202|1.256|603|0|1
1|3019659142000010||4055RUPLUS|USXP|ALBANY|GA|6100786055|DOTHAN|AL|31705|36303|317|363|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|31705|36303|90|ISS2MAXDISTSRC-5ZIP_USXP->6100786055-202|0.1367|656|1|0
1|3019659142000020||4055RUPLUS|USXP|ALBANY|GA|6100786055|DOTHAN|AL|31705|36303|317|363|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|31705|36303|90|ISS2MAXDISTSRC-5ZIP_USXP->6100786055-202|0.1367|656|1|0
1|3019659142000040||4055RUPLUS|USXP|ALBANY|GA|6100786055|DOTHAN|AL|31705|36303|317|363|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|31705|36303|90|ISS2MAXDISTSRC-5ZIP_USXP->6100786055-202|0.1367|656|1|0
1|3019659142000050||4055RUPLUS|USXP|ALBANY|GA|6100786055|DOTHAN|AL|31705|36303|317|363|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|31705|36303|90|ISS2MAXDISTSRC-5ZIP_USXP->6100786055-202|0.1367|656|1|0
