A1|B1|PS_RES|PRODRATE|YIELD_QTY|ITEM|OUTPUTITEM|PRODMETH|LOC|LOC_TYPE|DESCR|STATE|MAXCAP|NUMBER_PERIODS|HOURS_AVAIL_TOTAL|HOURS_USED_TOTAL|MIN_HOURS_USED|MAX_HOURS_USED|AVG_HOURS|SIGMA_HOURS|AVG_PERCENT_UTIL|PERCENT_TOTAL_USED|HRS_DY1|HRS_DY2|HRS_DY3|HRS_DY4|HRS_DY5|HRS_DY6|HRS_DY7|HRS_DY8|HRS_DY9|HRS_DY10|HRS_DY11|HRS_DY12|HRS_DY13|HRS_DY14|MIN_QTY_PRODUCED|MAX_QTY_PRODUCED|AVG_QTY_PRODUCED|SIGMA_QTY_PRODUCED|QTYMADE_DY1|QTYMADE_DY2|QTYMADE_DY3|QTYMADE_DY4|QTYMADE_DY5|QTYMADE_DY6|QTYMADE_DY7|QTYMADE_DY8|QTYMADE_DY9|QTYMADE_DY10|QTYMADE_DY11|QTYMADE_DY12|QTYMADE_DY13|QTYMADE_DY14|AVG_PERCENT_CAPACITY_USED|STDEV_PERCENT_CAPACITY_USED|PERCENT_CAPACITY_USED|PERCENTUTIL_DY1|PERCENTUTIL_DY2|PERCENTUTIL_DY3|PERCENTUTIL_DY4|PERCENTUTIL_DY5|PERCENTUTIL_DY6|PERCENTUTIL_DY7|PERCENTUTIL_DY8|PERCENTUTIL_DY9|PERCENTUTIL_DY10|PERCENTUTIL_DY11|PERCENTUTIL_DY12|PERCENTUTIL_DY13|PERCENTUTIL_DY14|RANK
INS_4055AR@USZX|INS_4055AR@USZX|INSCAP@USZX|293|0.306|4055AR|4055AR|INS|USZX|2|CHEP(P) - Ontario|CA|23400|14|160|115|0|16|8.21|7.43|71.81|71.81|16|16|16|0|0|16|16|16|8.1|5.4|0|0|5.4|0|0|1434.53|735.81|665.82|1434.53|1434.53|1434.53|0|0|1434.53|1434.53|1434.53|725.8|484.18|0|0|484.18|0|114.9|0|71.81|100|100|100|||100|100|100|50.6|33.75|||33.75|0|1
INS_4055AR@USZX|INS_4055RUPLUS@USZX|INSCAP@USZX|293|0.694|4055AR|4055RUPLUS|INS|USZX|2|CHEP(P) - Ontario|CA|23400|14|160|115|0|16|8.21|7.43|71.81|71.81|16|16|16|0|0|16|16|16|8.1|5.4|0|0|5.4|0|0|3253.47|1668.8|1510.05|3253.47|3253.47|3253.47|0|0|3253.47|3253.47|3253.47|1646.1|1098.12|0|0|1098.12|0|114.9|0|71.81|100|100|100|||100|100|100|50.6|33.75|||33.75|0|1
REP_4055RUPLUS@USZX|REP_4055RUPLUS@USZX|REPCAP@USZX|66|1|4055RUPLUS|4055RUPLUS|REP|USZX|2|CHEP(P) - Ontario|CA|5250|14|160|156|0|16|11.15|7.39|97.55|97.55|16|16|16|0|0|16|16|16|16|16|0|0|16|12.08|0|1056|735.81|487.71|1056|1056|1056|0|0|1056|1056|1056|1056|1056|0|0|1056|797.34|156.08|0|97.55|100|100|100|||100|100|100|100|100|||100|75.51|1
INS_4055AR@USZY|INS_4055AR@USZY|INSCAP@USZY|113|0.556|4055AR|4055AR|INS|USZY|2|IFCO - Jackson|MS|9000|14|160|137|0|16|9.8|6.91|85.77|85.77|16|16|8.67|0|0|11.95|10.55|16|16|16|0|0|16|10.07|0|1005.25|615.88|434.35|1005.25|1005.25|544.88|0|0|750.6|662.64|1005.25|1005.25|1005.25|0|0|1005.25|632.67|137.24|0|85.77|100|100|54.2|||74.67|65.92|100|100|100|||100|62.94|1
INS_4055AR@USZY|INS_4055RUPLUS@USZY|INSCAP@USZY|113|0.444|4055AR|4055RUPLUS|INS|USZY|2|IFCO - Jackson|MS|9000|14|160|137|0|16|9.8|6.91|85.77|85.77|16|16|8.67|0|0|11.95|10.55|16|16|16|0|0|16|10.07|0|802.75|491.82|346.85|802.75|802.75|435.12|0|0|599.4|529.16|802.75|802.75|802.75|0|0|802.75|505.23|137.24|0|85.77|100|100|54.2|||74.67|65.92|100|100|100|||100|62.94|1
REP_4055RUPLUS@USZY|REP_4055RUPLUS@USZY|REPCAP@USZY|151|1|4055RUPLUS|4055RUPLUS|REP|USZY|2|IFCO - Jackson|MS|12075|14|160|157|0|16|11.21|7.4|98.12|98.12|16|16|16|0|0|16|16|16|16|16|0|0|16|12.99|0|2416|1693.25|1117.75|2416|2416|2416|0|0|2416|2416|2416|2416|2416|0|0|2416|1961.47|156.99|0|98.12|100|100|100|||100|100|100|100|100|||100|81.19|1
INS_4055AR@UT02|INS_4055AR@UT02|INSCAP@UT02|220|0.01|4055AR|4055AR|INS|UT02|2|Kane Logistics - Columbus|OH|17567|14|160|113|0|16|8.1|7.14|70.85|70.85|9.66|0|4.2|0|0|16|16|16|16|9.8|0|0|16|9.7|0|35.2|17.81|15.71|21.25|0|9.23|0|0|35.2|35.2|35.2|35.2|21.56|0|0|35.2|21.35|113.36|0|70.85|60.38|0|26.23|||100|100|100|100|61.24|||100|60.66|1
INS_4055AR@UT02|INS_4055RUPLUS@UT02|INSCAP@UT02|220|0.99|4055AR|4055RUPLUS|INS|UT02|2|Kane Logistics - Columbus|OH|17567|14|160|113|0|16|8.1|7.14|70.85|70.85|9.66|0|4.2|0|0|16|16|16|16|9.8|0|0|16|9.7|0|3484.8|1763.56|1555.67|2104|0|914.07|0|0|3484.8|3484.8|3484.8|3484.8|2134.09|0|0|3484.8|2113.75|113.36|0|70.85|60.38|0|26.23|||100|100|100|100|61.24|||100|60.66|1
REP_4055RUPLUS@UT02|REP_4055RUPLUS@UT02|REPCAP@UT02|263|1|4055RUPLUS|4055RUPLUS|REP|UT02|2|Kane Logistics - Columbus|OH|21000|14|160|35|0|16|2.47|4.44|21.64|21.64|16|7.29|1.38|0|0|3.45|3|0|0|0.35|0|0|3.07|0.08|0|4208|650.4|1166.73|4208|1916.1|364.08|0|0|908.14|788.08|0|0|91.96|0|0|807.96|21.35|34.62|0|21.64|100|45.53|8.65|||21.58|18.73|0|0|2.19|||19.2|0.51|1
INS_4055AR@UT06|INS_4055AR@UT06|INSCAP@UT06|560|0.64|4055AR|4055AR|INS|UT06|6|IFCO - Simpsonville|SC|0|14|160|2|0|0.79|0.17|0.3|1.48|1.48|0.79|0|0|0|0|0|0.6|0.19|0.04|0.75|0|0|0|0|0|282.88|60.67|107.89|282.88|0|0|0|0|0|213.44|69.44|14.08|268.8|0|0|0|0.77|2.37|0|1.48|4.93|0|0|||0|3.72|1.21|0.25|4.69|||0|0.01|1
INS_4055AR@UT06|INS_4055RUPLUS@UT06|INSCAP@UT06|560|0.36|4055AR|4055RUPLUS|INS|UT06|6|IFCO - Simpsonville|SC|0|14|160|2|0|0.79|0.17|0.3|1.48|1.48|0.79|0|0|0|0|0|0.6|0.19|0.04|0.75|0|0|0|0|0|159.12|34.13|60.69|159.12|0|0|0|0|0|120.06|39.06|7.92|151.2|0|0|0|0.43|2.37|0|1.48|4.93|0|0|||0|3.72|1.21|0.25|4.69|||0|0.01|1
REP_4055RUPLUS@UT06|REP_4055RUPLUS@UT06|REPCAP@UT06|433|1|4055RUPLUS|4055RUPLUS|REP|UT06|6|IFCO - Simpsonville|SC|0|14|160|2|0|0.65|0.14|0.26|1.23|1.23|0.65|0|0|0|0|0|0.49|0.16|0|0.65|0|0|0|0|0|282.88|60.67|110.55|282.88|0|0|0|0|0|213.44|69.44|0|282.88|0|0|0|0.77|1.96|0|1.23|4.08|0|0|||0|3.08|1|0|4.08|||0|0.01|1
INS_4055AR@UT08|INS_4055AR@UT08|INSCAP@UT08|102|0.9|4055AR|4055AR|INS|UT08|2|Bass Pallets - Columbia|SC|8131|14|160|73|0|12.77|5.19|4.38|45.37|45.37|8.82|8.82|8.82|0|0|4.41|7.24|7.24|7.24|7.24|0|0|12.77|0|0|1172.7|476.04|401.89|810|810|810|0|0|405|664.2|664.2|664.2|664.2|0|0|1172.7|0|72.6|0|45.37|55.15|55.15|55.15|||27.57|45.22|45.22|45.22|45.22|||79.84|0|1
INS_4055AR@UT08|INS_4055RUPLUS@UT08|INSCAP@UT08|102|0.1|4055AR|4055RUPLUS|INS|UT08|2|Bass Pallets - Columbia|SC|8131|14|160|73|0|12.77|5.19|4.38|45.37|45.37|8.82|8.82|8.82|0|0|4.41|7.24|7.24|7.24|7.24|0|0|12.77|0|0|130.3|52.89|44.65|90|90|90|0|0|45|73.8|73.8|73.8|73.8|0|0|130.3|0|72.6|0|45.37|55.15|55.15|55.15|||27.57|45.22|45.22|45.22|45.22|||79.84|0|1
REP_4055RUPLUS@UT08|REP_4055RUPLUS@UT08|REPCAP@UT08|85|1|4055RUPLUS|4055RUPLUS|REP|UT08|2|Bass Pallets - Columbia|SC|6825|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|1360|971.43|637.58|1360|1360|1360|0|0|1360|1360|1360|1360|1360|0|0|1360|1360|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
INS_4055AR@UT11|INS_4055AR@UT11|INSCAP@UT11|344|0.594|4055AR|4055AR|INS|UT11|2|IFCO - Elloree|SC|27500|14|160|54|0|15.86|3.84|4.48|33.63|33.63|15.86|2.62|1.31|0|0|3.92|4.21|4.21|4.21|4.21|0|0|10.74|2.5|0|3241.46|785.36|916.32|3241.46|534.6|267.3|0|0|801.9|860.79|860.79|860.79|860.79|0|0|2194.84|511.85|53.81|0|33.63|99.15|16.35|8.18|||24.53|26.33|26.33|26.33|26.33|||67.13|15.66|1
INS_4055AR@UT11|INS_4055RUPLUS@UT11|INSCAP@UT11|344|0.406|4055AR|4055RUPLUS|INS|UT11|2|IFCO - Elloree|SC|27500|14|160|54|0|15.86|3.84|4.48|33.63|33.63|15.86|2.62|1.31|0|0|3.92|4.21|4.21|4.21|4.21|0|0|10.74|2.5|0|2215.54|536.8|626.31|2215.54|365.4|182.7|0|0|548.1|588.35|588.35|588.35|588.35|0|0|1500.18|349.85|53.81|0|33.63|99.15|16.35|8.18|||24.53|26.33|26.33|26.33|26.33|||67.13|15.66|1
REP_4055RUPLUS@UT11|REP_4055RUPLUS@UT11|REPCAP@UT11|184|1|4055RUPLUS|4055RUPLUS|REP|UT11|2|IFCO - Elloree|SC|14700|14|160|147|0|16|10.48|7.71|91.74|91.74|16|16|16|0|0|16|16|16|16|16|0|0|16|2.78|0|2944|1929.13|1418.68|2944|2944|2944|0|0|2944|2944|2944|2944|2944|0|0|2944|511.85|146.78|0|91.74|100|100|100|||100|100|100|100|100|||100|17.39|1
INS_4055AR@UT13|INS_4055AR@UT13|INSCAP@UT13|625|0.672|4055AR|4055AR|INS|UT13|2|IFCO - Charlotte|NC|50000|14|160|92|0|16|6.57|5.74|57.45|57.45|16|4.65|7.56|0|0|16|11.45|7.61|7.53|7.53|0|0|11.58|2.02|0|6720|2757.8|2408.87|6720|1953.13|3174.91|0|0|6720|4808.52|3195.72|3162.12|3162.12|0|0|4862.47|850.17|91.93|0|57.45|100|29.06|47.25|||100|71.56|47.56|47.06|47.06|||72.36|12.65|1
INS_4055AR@UT13|INS_4055RUPLUS@UT13|INSCAP@UT13|625|0.328|4055AR|4055RUPLUS|INS|UT13|2|IFCO - Charlotte|NC|50000|14|160|92|0|16|6.57|5.74|57.45|57.45|16|4.65|7.56|0|0|16|11.45|7.61|7.53|7.53|0|0|11.58|2.02|0|3280|1346.07|1175.76|3280|953.31|1549.66|0|0|3280|2347.02|1559.82|1543.42|1543.42|0|0|2373.35|414.97|91.93|0|57.45|100|29.06|47.25|||100|71.56|47.56|47.06|47.06|||72.36|12.65|1
REP_4055RUPLUS@UT13|REP_4055RUPLUS@UT13|REPCAP@UT13|440|1|4055RUPLUS|4055RUPLUS|REP|UT13|2|IFCO - Charlotte|NC|35175|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|7040|5028.57|3300.4|7040|7040|7040|0|0|7040|7040|7040|7040|7040|0|0|7040|7040|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
INS_4055AR@UT18|INS_4055AR@UT18|INSCAP@UT18|3|0.01|4055AR|4055AR|INS|UT18|4|RLC Repr Operation-Kansas City|KS|270|14|224|821|16|314.6|58.66|108.43|366.61|366.61|314.6|314.6|16|16|16|16|16|16|16|16|16|16|16|16|0.48|9.44|1.76|3.25|9.44|9.44|0.48|0.48|0.48|0.48|0.48|0.48|0.48|0.48|0.48|0.48|0.48|0.48|821.2|16|366.61|1966.25|1966.25|100|100|100|100|100|100|100|100|100|100|100|100|1
INS_4055AR@UT18|INS_4055RUPLUS@UT18|INSCAP@UT18|3|0.99|4055AR|4055RUPLUS|INS|UT18|4|RLC Repr Operation-Kansas City|KS|270|14|224|821|16|314.6|58.66|108.43|366.61|366.61|314.6|314.6|16|16|16|16|16|16|16|16|16|16|16|16|47.52|934.36|174.21|322.04|934.36|934.36|47.52|47.52|47.52|47.52|47.52|47.52|47.52|47.52|47.52|47.52|47.52|47.52|821.2|16|366.61|1966.25|1966.25|100|100|100|100|100|100|100|100|100|100|100|100|1
REP_4055RUPLUS@UT18|REP_4055RUPLUS@UT18|REPCAP@UT18|43|1|4055RUPLUS|4055RUPLUS|REP|UT18|4|RLC Repr Operation-Kansas City|KS|3476|14|224|220|2.3|31.29|15.72|5.9|98.22|98.22|16.06|31.29|16|16|16|16|16|16|16|16|16|16|2.3|10.35|99.08|1345.64|675.75|253.61|690.64|1345.64|688|688|688|688|688|688|688|688|688|688|99.08|445.21|220.01|16|98.22|100.38|195.59|100|100|100|100|100|100|100|100|100|100|14.4|64.71|1
INS_4055AR@UT1A|INS_4055AR@UT1A|INSCAP@UT1A|13|0.9|4055AR|4055AR|INS|UT1A|4|RLC Repair Operation - Phoenix|AZ|1000|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|187.2|133.71|87.76|187.2|187.2|187.2|0|0|187.2|187.2|187.2|187.2|187.2|0|0|187.2|187.2|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
INS_4055AR@UT1A|INS_4055RUPLUS@UT1A|INSCAP@UT1A|13|0.1|4055AR|4055RUPLUS|INS|UT1A|4|RLC Repair Operation - Phoenix|AZ|1000|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|20.8|14.86|9.75|20.8|20.8|20.8|0|0|20.8|20.8|20.8|20.8|20.8|0|0|20.8|20.8|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
REP_4055RUPLUS@UT1A|REP_4055RUPLUS@UT1A|REPCAP@UT1A|113|1|4055RUPLUS|4055RUPLUS|REP|UT1A|4|RLC Repair Operation - Phoenix|AZ|9000|14|160|38|0|16|2.7|4.17|23.65|23.65|5.72|16|4.52|0|0|1.66|1.66|1.66|1.66|1.66|0|0|1.66|1.66|0|1808|305.43|471.28|646.4|1808|511.2|0|0|187.2|187.2|187.2|187.2|187.2|0|0|187.2|187.2|37.84|0|23.65|35.75|100|28.27|||10.35|10.35|10.35|10.35|10.35|||10.35|10.35|1
INS_4055AR@UT1E|INS_4055AR@UT1E|INSCAP@UT1E|563|0.6|4055AR|4055AR|INS|UT1E|4|Mobile Pallets - Lansing|MI|45000|14|160|83|0|16|5.9|5.28|51.59|51.59|7.25|7.25|7.25|0|0|16|14.2|7.65|7.65|7.65|0|0|7.65|0|0|5404.8|1991.72|1784.25|2447.4|2447.4|2447.4|0|0|5404.8|4797.36|2584.92|2584.92|2584.92|0|0|2584.92|0|82.55|0|51.59|45.28|45.28|45.28|||100|88.76|47.83|47.83|47.83|||47.83|0|1
INS_4055AR@UT1E|INS_4055RUPLUS@UT1E|INSCAP@UT1E|563|0.4|4055AR|4055RUPLUS|INS|UT1E|4|Mobile Pallets - Lansing|MI|45000|14|160|83|0|16|5.9|5.28|51.59|51.59|7.25|7.25|7.25|0|0|16|14.2|7.65|7.65|7.65|0|0|7.65|0|0|3603.2|1327.81|1189.5|1631.6|1631.6|1631.6|0|0|3603.2|3198.24|1723.28|1723.28|1723.28|0|0|1723.28|0|82.55|0|51.59|45.28|45.28|45.28|||100|88.76|47.83|47.83|47.83|||47.83|0|1
INS_4055AR@UT1F|INS_4055AR@UT1F|INSCAP@UT1F|366|0.85|4055AR|4055AR|INS|UT1F|2|Crate - Atlanta 6|GA|29252|14|160|58|0|16|4.15|6.96|36.34|36.34|10.15|0|16|0|0|16|16|0|0|0|0|0|0|0|0|4977.6|1292.18|2164.83|3157.75|0|4977.6|0|0|4977.6|4977.6|0|0|0|0|0|0|0|58.15|0|36.34|63.44|0|100|||100|100|0|0|0|||0|0|1
INS_4055AR@UT1F|INS_4055RUPLUS@UT1F|INSCAP@UT1F|366|0.15|4055AR|4055RUPLUS|INS|UT1F|2|Crate - Atlanta 6|GA|29252|14|160|58|0|16|4.15|6.96|36.34|36.34|10.15|0|16|0|0|16|16|0|0|0|0|0|0|0|0|878.4|228.03|382.03|557.25|0|878.4|0|0|878.4|878.4|0|0|0|0|0|0|0|58.15|0|36.34|63.44|0|100|||100|100|0|0|0|||0|0|1
REP_4055RUPLUS@UT1F|REP_4055RUPLUS@UT1F|REPCAP@UT1F|525|1|4055RUPLUS|4055RUPLUS|REP|UT1F|2|Crate - Atlanta 6|GA|42000|14|160|148|0|16|10.6|7.6|92.75|92.75|16|16|16|0|0|16|16|16|16|16|0|0|16|4.4|0|8400|5565.08|3988.44|8400|8400|8400|0|0|8400|8400|8400|8400|8400|0|0|8400|2311.09|148.4|0|92.75|100|100|100|||100|100|100|100|100|||100|27.51|1
INS_4055AR@UT1K|INS_4055AR@UT1K|INSCAP@UT1K|650|0.626|4055AR|4055AR|INS|UT1K|2|CHEP(P) - Kansas City|MO|52000|14|160|111|0|16|7.95|7.24|69.52|69.52|16|0|16|0|0|16|16|14.78|7.74|7.74|0|0|13.89|3.07|0|6510.4|3233.1|2945.18|6510.4|0|6510.4|0|0|6510.4|6510.4|6014.23|3151.41|3151.41|0|0|5653.66|1251.12|111.24|0|69.52|100|0|100|||100|100|92.38|48.41|48.41|||86.84|19.22|1
INS_4055AR@UT1K|INS_4055RUPLUS@UT1K|INSCAP@UT1K|650|0.374|4055AR|4055RUPLUS|INS|UT1K|2|CHEP(P) - Kansas City|MO|52000|14|160|111|0|16|7.95|7.24|69.52|69.52|16|0|16|0|0|16|16|14.78|7.74|7.74|0|0|13.89|3.07|0|3889.6|1931.6|1759.58|3889.6|0|3889.6|0|0|3889.6|3889.6|3593.17|1882.79|1882.79|0|0|3377.74|747.48|111.24|0|69.52|100|0|100|||100|100|92.38|48.41|48.41|||86.84|19.22|1
REP_4055RUPLUS@UT1K|REP_4055RUPLUS@UT1K|REPCAP@UT1K|728|1|4055RUPLUS|4055RUPLUS|REP|UT1K|2|CHEP(P) - Kansas City|MO|58275|14|160|95|0|15.7|6.81|5.77|59.59|59.59|12.76|8.99|15.7|0|0|15.39|10.64|9.96|2.87|9.27|0|0|5.31|4.46|0|11432.95|4957.57|4198|9290.95|6542.55|11432.95|0|0|11202.31|7745.08|7248.91|2088.32|6745.31|0|0|3862.56|3247|95.34|0|59.59|79.76|56.17|98.15|||96.17|66.49|62.23|17.93|57.91|||33.16|27.88|1
INS_4055AR@UT20|INS_4055AR@UT20|INSCAP@UT20|108|0.111|4055AR|4055AR|INS|UT20|4|CHEP(P) - Bethel|PA|8640|14|160|71|0|16|5.07|4.66|44.35|44.35|7.01|7.01|7.01|0|0|16|9.41|6.13|6.13|6.13|0|0|6.13|0|0|191.81|60.77|55.89|84.05|84.05|84.05|0|0|191.81|112.75|73.5|73.5|73.5|0|0|73.5|0|70.96|0|44.35|43.82|43.82|43.82|||100|58.78|38.32|38.32|38.32|||38.32|0|1
INS_4055AR@UT20|INS_4055RUPLUS@UT20|INSCAP@UT20|108|0.889|4055AR|4055RUPLUS|INS|UT20|4|CHEP(P) - Bethel|PA|8640|14|160|71|0|16|5.07|4.66|44.35|44.35|7.01|7.01|7.01|0|0|16|9.41|6.13|6.13|6.13|0|0|6.13|0|0|1536.19|486.68|447.65|673.15|673.15|673.15|0|0|1536.19|903.05|588.7|588.7|588.7|0|0|588.7|0|70.96|0|44.35|43.82|43.82|43.82|||100|58.78|38.32|38.32|38.32|||38.32|0|1
INS_4055AR@UT25|INS_4055AR@UT25|INSCAP@UT25|12|0.01|4055AR|4055AR|INS|UT25|4|RLC Repair Operation - Joliet|IL|965|14|160|134|0|16|9.55|7.19|83.58|83.58|7.24|7.24|7.24|0|0|16|16|16|16|16|0|0|16|16|0|1.92|1.15|0.86|0.87|0.87|0.87|0|0|1.92|1.92|1.92|1.92|1.92|0|0|1.92|1.92|133.72|0|83.58|45.26|45.26|45.26|||100|100|100|100|100|||100|100|1
INS_4055AR@UT25|INS_4055RUPLUS@UT25|INSCAP@UT25|12|0.99|4055AR|4055RUPLUS|INS|UT25|4|RLC Repair Operation - Joliet|IL|965|14|160|134|0|16|9.55|7.19|83.58|83.58|7.24|7.24|7.24|0|0|16|16|16|16|16|0|0|16|16|0|190.08|113.48|85.41|86.03|86.03|86.03|0|0|190.08|190.08|190.08|190.08|190.08|0|0|190.08|190.08|133.72|0|83.58|45.26|45.26|45.26|||100|100|100|100|100|||100|100|1
REP_4055RUPLUS@UT25|REP_4055RUPLUS@UT25|REPCAP@UT25|59|1|4055RUPLUS|4055RUPLUS|REP|UT25|4|RLC Repair Operation - Joliet|IL|4725|14|160|85|0|16|6.07|7.35|53.14|53.14|16|16|16|0|0|16|0|2.13|12|6.82|0|0|0.03|0.03|0|944|358.29|433.8|944|944|944|0|0|944|0|125.87|708.02|402.32|0|0|1.92|1.92|85.02|0|53.14|100|100|100|||100|0|13.33|75|42.62|||0.2|0.2|1
INS_4055AR@UT29|INS_4055AR@UT29|INSCAP@UT29|564|0.77|4055AR|4055AR|INS|UT29|2|Kane Logistics - Lakeland|FL|45154|14|160|150|0|16|10.69|7.28|93.53|93.53|16|16|16|0|0|16|16|16|16|12.54|0|0|16|9.11|0|6948.48|4642.16|3160.71|6948.48|6948.48|6948.48|0|0|6948.48|6948.48|6948.48|6948.48|5447.16|0|0|6948.48|3955.2|149.65|0|93.53|100|100|100|||100|100|100|100|78.39|||100|56.92|1
INS_4055AR@UT29|INS_4055RUPLUS@UT29|INSCAP@UT29|564|0.23|4055AR|4055RUPLUS|INS|UT29|2|Kane Logistics - Lakeland|FL|45154|14|160|150|0|16|10.69|7.28|93.53|93.53|16|16|16|0|0|16|16|16|16|12.54|0|0|16|9.11|0|2075.52|1386.62|944.11|2075.52|2075.52|2075.52|0|0|2075.52|2075.52|2075.52|2075.52|1627.07|0|0|2075.52|1181.42|149.65|0|93.53|100|100|100|||100|100|100|100|78.39|||100|56.92|1
REP_4055RUPLUS@UT29|REP_4055RUPLUS@UT29|REPCAP@UT29|564|1|4055RUPLUS|4055RUPLUS|REP|UT29|2|Kane Logistics - Lakeland|FL|45150|14|160|147|0|16|10.49|7.7|91.79|91.79|16|16|16|0|0|16|16|16|16|16|0|0|16|2.87|0|9024|5916.66|4344.87|9024|9024|9024|0|0|9024|9024|9024|9024|9024|0|0|9024|1617.21|146.87|0|91.79|100|100|100|||100|100|100|100|100|||100|17.92|1
INS_4055AR@UT2J|INS_4055AR@UT2J|INSCAP@UT2J|2082|0.552|4055AR|4055AR|INS|UT2J|2|Amware - Pico Rivera|CA|166522|14|160|72|0|16|5.16|4.85|45.15|45.15|16|7.76|2.89|0|0|4.54|6.15|6.04|6.22|6.04|0|0|13.08|3.52|0|18388.22|5929.83|5570.33|18388.22|8915.9|3318.07|0|0|5216.4|7066.88|6945.33|7144.05|6945.33|0|0|15033.4|4044.03|72.24|0|45.15|100|48.49|18.04|||28.37|38.43|37.77|38.85|37.77|||81.76|21.99|1
INS_4055AR@UT2J|INS_4055RUPLUS@UT2J|INSCAP@UT2J|2082|0.448|4055AR|4055RUPLUS|INS|UT2J|2|Amware - Pico Rivera|CA|166522|14|160|72|0|16|5.16|4.85|45.15|45.15|16|7.76|2.89|0|0|4.54|6.15|6.04|6.22|6.04|0|0|13.08|3.52|0|14923.78|4812.61|4520.84|14923.78|7236.1|2692.93|0|0|4233.6|5735.44|5636.79|5798.07|5636.79|0|0|12201.02|3282.12|72.24|0|45.15|100|48.49|18.04|||28.37|38.43|37.77|38.85|37.77|||81.76|21.99|1
REP_4055RUPLUS@UT2J|REP_4055RUPLUS@UT2J|REPCAP@UT2J|1050|1|4055RUPLUS|4055RUPLUS|REP|UT2J|2|Amware - Pico Rivera|CA|84000|14|160|110|0|16|7.85|6.65|68.68|68.68|16|16|16|0|0|16|7.68|6.62|6.8|6.62|0|0|14.32|3.85|0|16800|8241.44|6978.05|16800|16800|16800|0|0|16800|8063.4|6946.53|7145.25|6946.53|0|0|15033.5|4044.94|109.89|0|68.68|100|100|100|||100|48|41.35|42.53|41.35|||89.49|24.08|1
INS_4055AR@UT2O|INS_4055AR@UT2O|INSCAP@UT2O|236|0.77|4055AR|4055AR|INS|UT2O|2|Pallet World - Perrysburg|OH|18904|14|160|17|0|5.48|1.24|1.68|10.84|10.84|5.48|0|0|0|0|0|2.37|2.37|2.37|2.37|0|0|2.37|0|0|995.61|225.23|305.35|995.61|0|0|0|0|0|431.51|431.51|431.51|431.51|0|0|431.51|0|17.35|0|10.84|34.24|0|0|||0|14.84|14.84|14.84|14.84|||14.84|0|1
INS_4055AR@UT2O|INS_4055RUPLUS@UT2O|INSCAP@UT2O|236|0.23|4055AR|4055RUPLUS|INS|UT2O|2|Pallet World - Perrysburg|OH|18904|14|160|17|0|5.48|1.24|1.68|10.84|10.84|5.48|0|0|0|0|0|2.37|2.37|2.37|2.37|0|0|2.37|0|0|297.39|67.28|91.21|297.39|0|0|0|0|0|128.89|128.89|128.89|128.89|0|0|128.89|0|17.35|0|10.84|34.24|0|0|||0|14.84|14.84|14.84|14.84|||14.84|0|1
INS_4055AR@UT2Q|INS_4055AR@UT2Q|INSCAP@UT2Q|283|0.55|4055AR|4055AR|INS|UT2Q|2|Amware - Bakersfield|CA|22606|14|160|118|0|16|8.4|7.53|73.54|73.54|12.15|16|16|0|0|16|0|16|11.65|16|0|0|12.7|1.16|0|2490.4|1308.1|1172.06|1891.45|2490.4|2490.4|0|0|2490.4|0|2490.4|1812.64|2490.4|0|0|1976.81|180.51|117.66|0|73.54|75.95|100|100|||100|0|100|72.78|100|||79.38|7.25|1
INS_4055AR@UT2Q|INS_4055RUPLUS@UT2Q|INSCAP@UT2Q|283|0.45|4055AR|4055RUPLUS|INS|UT2Q|2|Amware - Bakersfield|CA|22606|14|160|118|0|16|8.4|7.53|73.54|73.54|12.15|16|16|0|0|16|0|16|11.65|16|0|0|12.7|1.16|0|2037.6|1070.26|958.95|1547.55|2037.6|2037.6|0|0|2037.6|0|2037.6|1483.07|2037.6|0|0|1617.39|147.69|117.66|0|73.54|75.95|100|100|||100|0|100|72.78|100|||79.38|7.25|1
INS_4055AR@UT2W|INS_4055AR@UT2W|INSCAP@UT2W|870|0.475|4055AR|4055AR|INS|UT2W|2|Amware - West Sacramento|CA|69587|14|160|65|0|16|4.63|4.88|40.51|40.51|8.67|2.44|0|0|0|6.83|4.38|8.23|8.23|8.23|0|0|16|1.81|0|6612|1913.4|2015.68|3584.35|1008.9|0|0|0|2821.5|1810.08|3400.57|3400.57|3400.57|0|0|6612|749.03|64.82|0|40.51|54.21|15.26|0|||42.67|27.38|51.43|51.43|51.43|||100|11.33|1
